method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,er,0.0,0.2,0.3,0,0.8333333333333334,0.8000002,0.0,0.0,22.641414679287696,19.641806993335642,8.0,0.0,0.0,0.0
random,er,0.0,0.2,0.3,1,0.8333333333333334,0.80000013,0.0,0.0,26.56389292610743,19.67766204714166,10.5,0.0,0.0,0.0
random,er,0.1,0.2,0.3,0,0.75,0.7781253,0.0,-0.10937462747061488,14.72487695698046,16.852959936243355,4.0,0.0,0.0,0.0
random,er,0.1,0.2,0.3,1,0.9166666666666666,0.81666684,0.49999999999999967,0.08333360652146767,16.609709152317354,17.505334574221248,6.5,1.0,0.5,0.6666666666666666
random,er,0.2,0.2,0.3,0,0.8333333333333334,0.84999996,0.5000000000000001,0.24999932944730663,13.164371860696747,9.470739942555797,4.75,1.0,0.5,0.6666666666666666
random,er,0.2,0.2,0.3,1,0.9166666666666666,0.80856204,0.49999999999999967,0.04281014459193615,4.0541540653310175,6.399536347431478,6.0,1.0,0.5,0.6666666666666666
random,er,0.30000000000000004,0.2,0.3,0,0.8333333333333334,0.83135486,0.3333333333333335,0.15677347829196767,16.448707052099586,13.681556752924878,3.6666666666666665,1.0,0.3333333333333333,0.5
random,er,0.30000000000000004,0.2,0.3,1,0.8333333333333334,0.9200263,-0.9999999999999987,0.6001312495138493,21.716946248640983,9.526497784230566,4.0,0.0,0.0,0.0
random,er,0.4,0.2,0.3,0,0.9166666666666666,0.8591717,0.6666666666666665,0.29585714170762256,1.969295431502129,3.1564241713313947,2.3333333333333335,1.0,0.6666666666666666,0.8
random,er,0.4,0.2,0.3,1,0.8333333333333334,0.9108708,-0.9999999999999987,0.5543536602193273,14.801456571454073,6.539720243799654,6.0,0.0,0.0,0.0
random,er,0.5,0.2,0.3,0,0.8333333333333334,0.8911701,0.0,0.45585006560985575,10.355653084951552,8.495767793807245,2.0,0.0,0.0,0.0
random,er,0.5,0.2,0.3,1,0.9166666666666666,0.87134975,0.6666666666666665,0.35674891310956164,12.770229116244023,11.429029945649402,2.6666666666666665,1.0,0.6666666666666666,0.8
random,er,0.6000000000000001,0.2,0.3,0,0.8333333333333334,,-0.9999999999999987,,,,2.0,0.0,0.0,0.0
random,er,0.6000000000000001,0.2,0.3,1,1.0,0.9343341,1.0,0.671670476893811,5.153481733584917,5.141805019156407,1.5,1.0,1.0,1.0
random,er,0.7000000000000001,0.2,0.3,0,0.9166666666666666,,0.6666666666666665,,,,2.6666666666666665,1.0,0.6666666666666666,0.8
random,er,0.7000000000000001,0.2,0.3,1,0.8333333333333334,0.92556185,0.3333333333333335,0.6278089824854617,7.602229277353746,6.123783123336618,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666
random,er,0.8,0.2,0.3,0,0.9166666666666666,0.9572248,0.6666666666666665,0.7861239186599206,12.431094479612836,2.870063388800767,2.3333333333333335,1.0,0.6666666666666666,0.8
random,er,0.8,0.2,0.3,1,0.9166666666666666,0.94538593,0.6666666666666665,0.7269294855728353,11.733991667207485,4.918869782023053,2.0,1.0,0.6666666666666666,0.8
random,er,0.9,0.2,0.3,0,0.9166666666666666,0.97638893,0.6666666666666665,0.8819445789689045,0.5426070540421107,1.14673405149641,3.0,0.75,1.0,0.8571428571428571
random,er,0.9,0.2,0.3,1,1.0,,1.0,,,,2.0,1.0,1.0,1.0
random,er,1.0,0.2,0.3,0,1.0,0.94009733,1.0,0.7004866421512748,2.1880630861521007,1.0655246782189367,2.5,1.0,1.0,1.0
random,er,1.0,0.2,0.3,1,1.0,0.9350864,1.0,0.6754319327921426,0.9711582454085711,4.077692681159216,2.5,1.0,1.0,1.0
greedyOV,er,0.0,0.2,0.3,0,0.75,0.80000097,0.0,-1.3999907016665474,25.715862018786655,19.19172333857574,5.0,0.0,0.0,0.0
greedyOV,er,0.1,0.2,0.3,0,0.8333333333333334,0.8166671,0.3333333333333335,-1.1999971389743223,21.143413452412283,15.852774298173342,6.0,1.0,0.3333333333333333,0.5
greedyOV,er,0.2,0.2,0.3,0,0.9166666666666666,0.8333326,0.6666666666666665,-1.0000107288462914,20.12560847263552,15.01549911639596,3.6666666666666665,1.0,0.6666666666666666,0.8
greedyOV,er,0.30000000000000004,0.2,0.3,0,1.0,0.84999585,1.0,-0.8000514984621987,19.646632517299114,14.48087446536499,2.0,1.0,1.0,1.0
greedyOV,er,0.4,0.2,0.3,0,1.0,0.85972005,1.0,-0.6833609899148845,16.285913099244542,12.999899599385387,2.0,1.0,1.0,1.0
greedyOV,er,0.5,0.2,0.3,0,1.0,0.88610846,1.0,-0.36669980688076675,8.509896593121567,9.823660215629738,2.0,1.0,1.0,1.0
greedyOV,er,0.6000000000000001,0.2,0.3,0,1.0,0.9091676,1.0,-0.08998998641012804,9.845470341368157,7.827781843402726,2.0,1.0,1.0,1.0
greedyOV,er,0.7000000000000001,0.2,0.3,0,1.0,0.9188897,1.0,0.02667548816250626,10.033213040069173,6.788091323998544,2.0,1.0,1.0,1.0
greedyOV,er,0.8,0.2,0.3,0,1.0,0.9355561,1.0,0.22667262713682856,9.105712912785686,5.303083455029143,2.0,1.0,1.0,1.0
greedyOV,er,0.9,0.2,0.3,0,1.0,0.9488961,1.0,0.38675273585580433,8.78137543407541,5.289809492212827,2.0,1.0,1.0,1.0
greedyOV,er,1.0,0.2,0.3,0,0.9166666666666666,0.9939792,0.6666666666666665,0.9277505185609041,5.7709665994556,1.4650923644149352,2.0,0.75,1.0,0.8571428571428571
greedyOV,er,0.0,0.2,0.3,1,0.75,0.80000037,0.0,-1.3999978542307416,21.6967936584752,16.653345814137865,4.333333333333333,0.0,0.0,0.0
greedyOV,er,0.1,0.2,0.3,1,0.8333333333333334,0.81666666,0.3333333333333335,-1.2000021457692582,18.95945822757114,14.556973359426749,3.3333333333333335,1.0,0.3333333333333333,0.5
greedyOV,er,0.2,0.2,0.3,1,0.9166666666666666,0.83333296,0.6666666666666665,-1.0000064373077748,16.82898108012786,11.545673143462727,4.0,1.0,0.6666666666666666,0.8
greedyOV,er,0.30000000000000004,0.2,0.3,1,1.0,0.849999,1.0,-0.8000135898719691,16.505443350586606,11.212688106508834,2.0,1.0,1.0,1.0
greedyOV,er,0.4,0.2,0.3,1,1.0,0.8597211,1.0,-0.6833481152993348,13.541405677447443,10.153630327148164,2.0,1.0,1.0,1.0
greedyOV,er,0.5,0.2,0.3,1,1.0,0.87916404,1.0,-0.4500329017952936,5.8411113639948296,7.494047587699313,2.0,1.0,1.0,1.0
greedyOV,er,0.6000000000000001,0.2,0.3,1,1.0,0.8684616,1.0,-0.5784621986982333,3.080170964608357,4.116690710076464,2.0,1.0,1.0,1.0
greedyOV,er,0.7000000000000001,0.2,0.3,1,1.0,0.88661605,1.0,-0.3606086832129318,2.9091136704268994,3.381066635309816,2.0,1.0,1.0,1.0
greedyOV,er,0.8,0.2,0.3,1,1.0,0.89930725,1.0,-0.20831414061941206,2.067315777909936,2.7319437942409475,2.0,1.0,1.0,1.0
greedyOV,er,0.9,0.2,0.3,1,1.0,0.9159737,1.0,-0.008316286388670338,2.0069399973745967,2.448636823108608,2.0,1.0,1.0,1.0
greedyOV,er,1.0,0.2,0.3,1,1.0,0.9493065,1.0,0.3916772763035548,1.9350938065298553,1.9358877362179394,2.0,1.0,1.0,1.0
greedySampleReplaceOV,er,0.0,0.2,0.3,0,0.8333333333333334,0.8000004,0.0,-1.3999971389743222,20.30865866005539,17.52984337984614,8.0,0.0,0.0,0.0
greedySampleReplaceOV,er,0.0,0.2,0.3,1,0.6666666666666666,0.80000097,0.0,-1.3999907016665474,34.88768828079323,18.698461828121097,10.0,0.0,0.0,0.0
greedySampleReplaceOV,er,0.1,0.2,0.3,0,0.9166666666666666,0.7924762,0.0,-1.4902882483370288,12.302532744509106,20.292065656648013,8.0,0.0,0.0,0.0
greedySampleReplaceOV,er,0.1,0.2,0.3,1,0.6666666666666666,0.8097231,0.0,-1.2833252270939133,27.639070505872358,19.078701898059933,4.0,0.0,0.0,0.0
greedySampleReplaceOV,er,0.2,0.2,0.3,0,0.75,0.7773339,-0.5000000000000003,-1.6719955654101994,11.821480878990878,10.154658038796862,2.5,0.0,0.0,0.0
greedySampleReplaceOV,er,0.2,0.2,0.3,1,0.8333333333333334,0.79473394,-0.9999999999999987,-1.4631950504255775,2.3898802524060305,13.965886729711967,4.0,0.0,0.0,0.0
greedySampleReplaceOV,er,0.30000000000000004,0.2,0.3,0,0.75,0.8244076,0.0,-1.107111079321937,9.044494027715423,13.054768183223254,5.333333333333333,0.0,0.0,0.0
greedySampleReplaceOV,er,0.30000000000000004,0.2,0.3,1,0.6666666666666666,0.8280809,0.33333333333333326,-1.063031256705529,20.522259477922727,12.497383771731142,5.5,1.0,0.3333333333333333,0.5
greedySampleReplaceOV,er,0.4,0.2,0.3,0,0.75,0.8226842,0.0,-1.1277912881768113,9.765654427574658,6.784990918903442,4.0,0.5,0.3333333333333333,0.4
greedySampleReplaceOV,er,0.4,0.2,0.3,1,0.9166666666666666,0.86154217,0.49999999999999967,-0.6614956011730205,8.365222821902583,8.54018972821273,2.5,1.0,0.5,0.6666666666666666
greedySampleReplaceOV,er,0.5,0.2,0.3,0,0.75,0.90220547,-0.5000000000000003,-0.1735355124812245,5.606066826467617,2.8434824611558884,4.0,0.0,0.0,0.0
greedySampleReplaceOV,er,0.5,0.2,0.3,1,0.75,0.9097202,0.25000000000000006,-0.0833588441456262,4.880514213375974,3.4836023829526996,4.5,0.6666666666666666,0.5,0.5714285714285715
greedySampleReplaceOV,er,0.6000000000000001,0.2,0.3,0,0.9166666666666666,0.88225037,0.0,-0.4129969243973965,3.9233855777314868,6.258644898366529,1.0,0.5,1.0,0.6666666666666666
greedySampleReplaceOV,er,0.6000000000000001,0.2,0.3,1,0.8333333333333334,0.92348367,0.0,0.08180316143337386,4.082778781594404,3.4049524798772857,2.5,0.5,0.5,0.5
greedySampleReplaceOV,er,0.7000000000000001,0.2,0.3,0,0.9166666666666666,0.96304584,0.0,0.5565496030326872,10.195159711072872,1.6006673790532107,1.0,0.5,1.0,0.6666666666666666
greedySampleReplaceOV,er,0.7000000000000001,0.2,0.3,1,0.8333333333333334,0.8909724,0.0,-0.30833273728631716,12.97308920326874,5.088620528750912,1.5,0.5,1.0,0.6666666666666666
greedySampleReplaceOV,er,0.8,0.2,0.3,0,0.9166666666666666,0.9583719,0.6666666666666665,0.5004620556469495,3.2851592772523777,3.93088651491905,2.0,1.0,0.6666666666666666,0.8
greedySampleReplaceOV,er,0.8,0.2,0.3,1,1.0,0.9485076,1.0,0.38209069451398325,2.721226281522002,3.9323651856881976,1.5,1.0,1.0,1.0
greedySampleReplaceOV,er,0.9,0.2,0.3,0,0.9166666666666666,0.95399505,0.7499999999999999,0.44794006151205207,2.4000308939266035,3.5586868935285274,2.5,0.8,1.0,0.888888888888889
greedySampleReplaceOV,er,0.9,0.2,0.3,1,0.8333333333333334,0.97487634,0.0,0.6985158429296903,1.4015507310996673,1.5344876341175808,2.0,0.5,0.5,0.5
greedySampleReplaceOV,er,1.0,0.2,0.3,0,1.0,0.986108,1.0,0.8332959015807166,1.541666802262309,1.9863605268884352,1.5,1.0,1.0,1.0
greedySampleReplaceOV,er,1.0,0.2,0.3,1,1.0,0.9919488,1.0,0.903385308633145,1.7510667724169133,1.9578974926074917,1.0,1.0,1.0,1.0
