method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyOV,rrg,0.2,0.3,0.3,0,0.8666666666666667,0.7599998712539673,0.6000000000000001,-1.8799981117271045,6.876094874462971,8.326981800103793,7.0,1.0,0.6,0.7499999999999999
greedyOV,rrg,0.30000000000000004,0.3,0.3,0,0.9666666666666667,0.7899988889694214,0.9,-1.5200103282805344,6.180943972078399,7.442395597245629,5.7,1.0,0.9,0.9473684210526316
greedyOV,rrg,0.4,0.3,0.3,0,1.0,0.8144429326057434,1.0,-1.2266821543191024,4.370182321879148,5.895405550131375,5.5,1.0,1.0,1.0
greedyOV,rrg,0.5,0.3,0.3,0,1.0,0.8444412350654602,1.0,-0.8667029539311482,3.343996408699975,5.533180521246407,5.5,1.0,1.0,1.0
greedyOV,rrg,0.6000000000000001,0.3,0.3,0,1.0,0.8744412660598755,1.0,-0.5067030111515389,2.595456473133719,4.387003858336415,5.5,1.0,1.0,1.0
greedyOV,rrg,0.7000000000000001,0.3,0.3,0,1.0,0.9044371247291565,1.0,-0.1467531362138555,2.256627564837203,4.224812234268029,5.5,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,0,1.0,0.9311827421188354,1.0,0.17419388986362236,1.9523539512523211,3.587216616065416,5.5,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,0,1.0,0.9598498940467834,1.0,0.5181993029125894,1.7762868389840365,2.8901907178538133,5.5,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,0,0.9666666666666667,0.9944996237754822,0.9,0.9339955639892054,0.9956003258015682,0.8064920804359264,5.6,0.9090909090909091,1.0,0.9523809523809523
greedyOV,rrg,0.0,0.3,0.3,1,0.7666666666666667,0.7000032067298889,0.0,-2.5999572277578977,14.710820992194876,20.79024403504898,13.0,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,1,0.8666666666666667,0.7300014495849609,0.42857142857142855,-2.239978742624828,10.536623413552586,16.19553207585944,7.428571428571429,1.0,0.42857142857142855,0.6
greedyOV,rrg,0.2,0.3,0.3,1,0.9666666666666667,0.7599998116493225,0.8571428571428571,-1.8799988269819892,9.602599695973257,14.88980188224454,5.571428571428571,1.0,0.8571428571428571,0.923076923076923
greedyOV,rrg,0.30000000000000004,0.3,0.3,1,1.0,0.7844434976577759,1.0,-1.5866749445498651,7.520450009280808,13.059431062167613,4.0,1.0,1.0,1.0
greedyOV,rrg,0.4,0.3,0.3,1,1.0,0.8061097860336304,1.0,-1.326679793977983,6.069932804015692,10.855229766497898,4.0,1.0,1.0,1.0
greedyOV,rrg,0.5,0.3,0.3,1,1.0,0.8314268589019775,1.0,-1.0228752817210176,6.1503354221041215,8.917276660215784,4.0,1.0,1.0,1.0
greedyOV,rrg,0.6000000000000001,0.3,0.3,1,1.0,0.8619135618209839,1.0,-0.6570352828082051,5.581594408378029,7.29677723206448,4.0,1.0,1.0,1.0
greedyOV,rrg,0.7000000000000001,0.3,0.3,1,1.0,0.8797800540924072,1.0,-0.44263763113304244,4.203830925606314,5.97821796947758,4.0,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,1,1.0,0.9098219275474548,1.0,-0.08213557942440579,4.157452606792769,4.876274446249433,4.0,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,1,1.0,0.9414377212524414,1.0,0.2972534927684155,3.9211453396458302,3.7276588391098127,4.0,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,1,0.9666666666666667,0.9835698008537292,0.8571428571428571,0.8028378452803548,2.892607483620373,1.990778880063006,4.0,0.875,1.0,0.9333333333333333
