method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.0,0.2,0.3,0,0.84,0.80000025,0.0,0.0,21.304660478034407,20.389259264159165,46.1875,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,1,0.86,0.8000003,0.0,0.0,16.706903833464835,20.208344848119527,42.07142857142857,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,2,0.74,0.80000025,0.0,0.0,23.334214253547284,20.18872109438408,45.07692307692308,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,3,0.83,0.80000025,0.0,0.0,20.563053171524064,20.324422051806522,61.588235294117645,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,4,0.82,0.8000003,0.0,0.0,19.980181747272784,20.085939403280506,44.77777777777778,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,5,0.76,0.8000003,0.0,0.0,21.33727472716269,20.247832462908733,44.666666666666664,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,6,0.83,0.80000025,0.0,0.0,19.667818261863587,20.215986531116233,53.23529411764706,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,7,0.76,0.80000013,0.0,0.0,24.496686996171846,20.47708256570874,45.75,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,8,0.71,0.80000025,0.0,0.0,27.324289027040024,20.117338320944743,56.41379310344828,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,9,0.88,0.8000003,0.0,0.0,15.872497341150693,20.259867506322806,58.416666666666664,0.0,0.0,0.0
random,rrg,0.1,0.2,0.3,0,0.86,0.81088746,-0.07692307692307698,0.05443665974159581,13.978171247923491,15.39421025845347,49.07692307692308,0.4,0.15384615384615385,0.2222222222222222
random,rrg,0.1,0.2,0.3,1,0.86,0.81182754,0.22222222222222235,0.05913708511042215,16.96664817165676,16.97007517167666,33.611111111111114,0.8333333333333334,0.2777777777777778,0.4166666666666667
random,rrg,0.1,0.2,0.3,2,0.85,0.80581164,0.06250000000000004,0.0290575814028618,17.27449816286126,16.766749174111148,36.25,0.6666666666666666,0.125,0.21052631578947367
