method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.0,0.3,0.3,0,0.875,0.70000017,0.0,0.0,16.01516174936343,19.91115029001806,3.0,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,1,0.75,0.7,0.0,0.0,12.887978653956628,20.389042255528828,5.0,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,2,0.75,0.7000001,0.0,0.0,12.066870597108192,20.024832365441608,6.5,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,3,0.75,0.6999999,0.0,0.0,11.314074624079893,20.768431126442206,6.0,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,4,0.75,0.70000017,0.0,0.0,11.684680351264586,18.65860021968859,5.5,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,5,0.75,0.70000005,0.0,0.0,16.763021141477726,20.768429176234463,6.0,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,6,0.75,0.70000017,0.0,0.0,16.558266758997235,20.652814212705277,6.0,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,7,0.75,0.70000017,0.0,0.0,21.083277403839563,20.703667814451833,6.5,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,8,0.375,0.70000005,0.0,0.0,27.632333579473958,20.85480909625739,3.4,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,9,0.625,0.70000005,0.0,0.0,23.60477424021968,21.520709508196024,5.666666666666667,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,0,0.5,0.70000005,0.0,0.0,26.48308386524081,21.52070893636104,4.5,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,1,0.875,0.70000017,0.0,0.0,12.706733983295962,19.586506435176638,5.0,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,2,0.5,0.7000003,0.0,0.0,21.912756548327813,20.144267057240857,3.5,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,3,0.75,0.7,0.0,0.0,20.315930852035784,20.76842977159394,4.5,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,4,0.875,0.70000005,0.0,0.0,8.808838808846795,20.703669228914947,2.0,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,5,0.75,0.70000017,0.0,0.0,7.769515298155439,20.249341001896333,4.5,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,6,0.75,0.70000005,0.0,0.0,15.0672992678622,20.39211121602921,4.5,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,7,0.875,0.70000005,0.0,0.0,11.143567577397443,21.779176063897687,8.0,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,8,0.625,0.70000005,0.0,0.0,20.857379164413373,20.60309277151608,5.333333333333333,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,9,0.75,0.70000005,0.0,0.0,20.80240909861222,21.52071004547411,2.5,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,0,0.75,0.775,-1.0,0.24999995032946465,20.564949500365316,12.545060036933975,6.0,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,1,0.875,0.7270833,0.0,0.09027778743593742,7.337760033730467,16.801450163643814,4.0,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,2,0.875,0.7270833,0.0,0.09027760669034428,12.183468843855604,18.581699221446293,2.0,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,3,0.875,0.8012749,0.0,0.33758288027173367,11.284473011612125,17.168126253077382,7.0,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,4,0.5,0.77500004,-0.3333333333333333,0.25,15.205862323193672,10.913054565741596,5.0,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,5,0.75,0.74209404,0.0,0.1403133297464577,17.928709167076324,18.992679424165747,2.0,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,6,0.625,0.68518543,0.0,-0.04938205868117947,14.577576090125731,18.782441541756015,3.6666666666666665,0.0,0.0,0.0
random,rrg,0.2,0.3,0.3,7,0.75,0.72087693,0.0,0.06958962592913721,11.784508990435066,15.977375547346469,4.0,0.5,0.5,0.5
random,rrg,0.2,0.3,0.3,8,0.75,0.7375,0.3333333333333333,0.12499990065890959,16.533610582460845,18.085444625005408,4.0,1.0,0.3333333333333333,0.5
random,rrg,0.2,0.3,0.3,9,0.875,0.7375001,0.5,0.1250000993410904,13.676053785003687,16.921306661475878,2.5,1.0,0.5,0.6666666666666666
random,rrg,0.30000000000000004,0.3,0.3,0,0.5,0.6963455,-0.3333333333333333,-0.012181800553290137,7.601742301228148,14.500537388739698,3.0,0.0,0.0,0.0
random,rrg,0.30000000000000004,0.3,0.3,1,0.75,0.8125,0.0,0.3749999006589096,7.895514074903923,5.579349465936862,4.0,0.5,0.5,0.5
random,rrg,0.30000000000000004,0.3,0.3,2,0.75,0.775,0.5,0.24999995032946465,19.62084212621358,15.822990250367067,2.75,1.0,0.5,0.6666666666666666
random,rrg,0.30000000000000004,0.3,0.3,3,0.625,0.8098002,0.25,0.3660003393492997,14.828183768049557,10.385497100895918,3.0,1.0,0.25,0.4
random,rrg,0.30000000000000004,0.3,0.3,4,0.875,0.7862255,0.5,0.28741835405753635,12.506919749287595,13.487467895978565,4.0,1.0,0.5,0.6666666666666666
random,rrg,0.30000000000000004,0.3,0.3,5,0.5,0.7536584,0.0,0.17886157539806952,17.798178613183627,14.19903665146866,3.75,0.5,0.25,0.3333333333333333
random,rrg,0.30000000000000004,0.3,0.3,6,0.75,0.8124991,0.0,0.3749970446031473,9.19546091452733,7.868136189623513,3.0,0.5,0.5,0.5
random,rrg,0.30000000000000004,0.3,0.3,7,0.75,0.8400872,-1.0,0.466957166505999,11.483194062935029,10.080022026821563,2.0,0.0,0.0,0.0
