O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.88,0.8750751,0.5714285714285715,0.37419266,3.0349134441588075,3.1231747,11.176470588235293,1.0,0.6470588235294118,0.7857142857142858,gnn,0,0.3,0.3,0.68
0.86,0.9017315,0.5,0.507727,5.927235692592262,4.816265,10.352941176470589,0.8571428571428571,0.7058823529411765,0.7741935483870968,random,0,0.3,0.3,0.68
0.88,0.88549066,0.5714285714285715,0.42636904,3.1217046357271165,2.97174,11.0,1.0,0.6470588235294118,0.7857142857142858,gnn,0,0.3,0.3,0.7
0.86,0.9080701,0.5,0.53948,5.8534785053497425,4.537442,10.176470588235293,0.8571428571428571,0.7058823529411765,0.7741935483870968,random,0,0.3,0.3,0.7
0.9,0.89148504,0.642857142857143,0.4563977,2.969570704766631,2.8485644,11.117647058823529,1.0,0.7058823529411765,0.8275862068965517,gnn,0,0.3,0.3,0.72
0.86,0.9185266,0.5,0.59186155,5.9147476382030675,4.439132,10.0,0.8571428571428571,0.7058823529411765,0.7741935483870968,random,0,0.3,0.3,0.72
0.92,0.89747155,0.7142857142857144,0.48638695,2.8402643029125176,2.7569375,11.0,1.0,0.7647058823529411,0.8666666666666666,gnn,0,0.3,0.3,0.74
0.88,0.91692275,0.5714285714285715,0.58382714,5.6449803191328165,4.670475,9.647058823529411,0.9230769230769231,0.7058823529411765,0.8000000000000002,random,0,0.3,0.3,0.74
0.92,0.90347064,0.7142857142857144,0.5164392,2.8305436843968317,2.7249138,10.764705882352942,1.0,0.7647058823529411,0.8666666666666666,gnn,0,0.3,0.3,0.76
0.9,0.90953195,0.642857142857143,0.5468032,5.854174532372662,4.656808,9.647058823529411,1.0,0.7058823529411765,0.8275862068965517,random,0,0.3,0.3,0.76
0.94,0.909465,0.7857142857142856,0.54646784,2.713275720717428,2.6265478,10.647058823529411,1.0,0.8235294117647058,0.9032258064516129,gnn,0,0.3,0.3,0.78
0.9,0.9125383,0.642857142857143,0.5618633,5.208193608429749,4.4403462,9.588235294117647,1.0,0.7058823529411765,0.8275862068965517,random,0,0.3,0.3,0.78
0.94,0.9154636,0.7857142857142856,0.5765177,2.7131825773390124,2.6055443,10.411764705882353,1.0,0.8235294117647058,0.9032258064516129,gnn,0,0.3,0.3,0.8
0.9,0.91211134,0.642857142857143,0.5597245,4.26454449637108,4.214511,9.705882352941176,1.0,0.7058823529411765,0.8275862068965517,random,0,0.3,0.3,0.8
0.94,0.9215434,0.7857142857142856,0.60697424,2.6925370049995454,2.5335548,10.470588235294118,1.0,0.8235294117647058,0.9032258064516129,gnn,0,0.3,0.3,0.82
0.9,0.91871977,0.642857142857143,0.5928292,4.290097858424798,4.14229,9.647058823529411,1.0,0.7058823529411765,0.8275862068965517,random,0,0.3,0.3,0.82
0.96,0.9259265,0.857142857142857,0.62893116,2.544196418777305,2.4275439,9.941176470588236,1.0,0.8823529411764706,0.9375,gnn,0,0.3,0.3,0.84
0.92,0.9241042,0.7142857142857144,0.6198025,3.3592232101832393,3.5171766,9.352941176470589,1.0,0.7647058823529411,0.8666666666666666,random,0,0.3,0.3,0.84
0.96,0.931109,0.857142857142857,0.65489274,2.5966312677454284,2.2979496,9.882352941176471,1.0,0.8823529411764706,0.9375,gnn,0,0.3,0.3,0.86
0.94,0.9312694,0.7857142857142856,0.6556963,2.8681628457884774,3.0699837,9.294117647058824,1.0,0.8235294117647058,0.9032258064516129,random,0,0.3,0.3,0.86
0.96,0.9360328,0.857142857142857,0.67955816,2.5808184788860564,2.0249453,9.823529411764707,1.0,0.8823529411764706,0.9375,gnn,0,0.3,0.3,0.88
0.96,0.940893,0.857142857142857,0.70390534,2.206984472122448,2.4457307,9.117647058823529,1.0,0.8823529411764706,0.9375,random,0,0.3,0.3,0.88
0.96,0.94203115,0.857142857142857,0.7096068,2.5256476982952627,1.988965,9.705882352941176,1.0,0.8823529411764706,0.9375,gnn,0,0.3,0.3,0.9
0.96,0.9448473,0.857142857142857,0.72371423,2.117302175068442,2.2942274,9.117647058823529,1.0,0.8823529411764706,0.9375,random,0,0.3,0.3,0.9
0.98,0.94794446,0.9285714285714285,0.73922944,2.4589031741213336,1.8984137,9.411764705882353,1.0,0.9411764705882353,0.9696969696969697,gnn,0,0.3,0.3,0.92
0.96,0.94396895,0.857142857142857,0.7193142,1.6470297838645303,1.6654389,9.235294117647058,1.0,0.8823529411764706,0.9375,random,0,0.3,0.3,0.92
1.0,0.95033807,1.0,0.7512201,1.791153931007978,1.7226393,9.0,1.0,1.0,1.0,gnn,0,0.3,0.3,0.94
0.96,0.9493766,0.857142857142857,0.7464036,1.633915298462282,1.6514813,9.235294117647058,1.0,0.8823529411764706,0.9375,random,0,0.3,0.3,0.94
