O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.84,0.8850645,0.19999999999999968,0.42067683,2.9227290925474194,3.6351995,10.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,0,0.3,0.3,0.52
0.86,0.8596603,0.29999999999999977,0.29262924,4.270297459347626,5.79453,9.25,0.7777777777777778,0.5833333333333334,0.6666666666666666,random,0,0.3,0.3,0.52
0.84,0.8909904,0.19999999999999968,0.45054582,2.925480027177575,3.4796925,10.333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,gnn,0,0.3,0.3,0.54
0.88,0.86021197,0.3999999999999999,0.29540974,3.9341522755346547,5.670904,9.083333333333334,0.8,0.6666666666666666,0.7272727272727272,random,0,0.3,0.3,0.54
0.86,0.8969876,0.29999999999999977,0.48077443,2.7774312468295936,3.3601434,10.416666666666666,0.6923076923076923,0.75,0.7199999999999999,gnn,0,0.3,0.3,0.56
0.88,0.8697903,0.3999999999999999,0.34368864,4.03697057061709,5.588681,8.416666666666666,0.8,0.6666666666666666,0.7272727272727272,random,0,0.3,0.3,0.56
0.86,0.90215355,0.29999999999999977,0.50681293,2.612112014034252,3.207717,10.416666666666666,0.6923076923076923,0.75,0.7199999999999999,gnn,0,0.3,0.3,0.58
0.88,0.87060356,0.3999999999999999,0.34778774,3.446351240681125,5.54039,9.0,0.8,0.6666666666666666,0.7272727272727272,random,0,0.3,0.3,0.58
0.88,0.90817827,0.3999999999999999,0.53718,2.43215359136661,3.0938845,9.583333333333334,0.7142857142857143,0.8333333333333334,0.7692307692307692,gnn,0,0.3,0.3,0.6
0.88,0.8757142,0.3999999999999999,0.3735474,3.1386159248360546,5.236307,8.833333333333334,0.8,0.6666666666666666,0.7272727272727272,random,0,0.3,0.3,0.6
0.88,0.9141774,0.3999999999999999,0.5674182,2.431771536772887,2.8988812,8.833333333333334,0.7142857142857143,0.8333333333333334,0.7692307692307692,gnn,0,0.3,0.3,0.62
0.88,0.8776852,0.3999999999999999,0.3834821,3.21733061494602,4.795877,9.0,0.8,0.6666666666666666,0.7272727272727272,random,0,0.3,0.3,0.62
0.88,0.91770643,0.3999999999999999,0.5852059,2.4309830692347147,2.8255527,9.25,0.7142857142857143,0.8333333333333334,0.7692307692307692,gnn,0,0.3,0.3,0.64
0.88,0.8848054,0.3999999999999999,0.41937086,3.2184519254872823,4.7976656,9.666666666666666,0.8,0.6666666666666666,0.7272727272727272,random,0,0.3,0.3,0.64
0.88,0.92352414,0.3999999999999999,0.6145296,2.4114809229720993,2.737323,8.833333333333334,0.7142857142857143,0.8333333333333334,0.7692307692307692,gnn,0,0.3,0.3,0.66
0.9,0.89080256,0.5,0.44959918,3.138654309495168,4.733401,9.25,0.8181818181818182,0.75,0.7826086956521738,random,0,0.3,0.3,0.66
0.88,0.92716813,0.3999999999999999,0.63289684,2.3455893183730767,2.5996325,8.75,0.7142857142857143,0.8333333333333334,0.7692307692307692,gnn,0,0.3,0.3,0.68
0.92,0.8900285,0.6000000000000001,0.44569746,2.899899174618319,4.747059,8.083333333333334,0.9,0.75,0.8181818181818182,random,0,0.3,0.3,0.68
0.88,0.93406034,0.3999999999999999,0.66763645,2.3867308981850903,2.4959176,8.583333333333334,0.7142857142857143,0.8333333333333334,0.7692307692307692,gnn,0,0.3,0.3,0.7
0.92,0.89519554,0.6000000000000001,0.47174162,2.8540579628479383,4.733582,7.75,0.9,0.75,0.8181818181818182,random,0,0.3,0.3,0.7
0.9,0.9400577,0.5,0.69786566,2.3179280998619927,2.4119103,8.166666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148,gnn,0,0.3,0.3,0.72
0.92,0.9061898,0.6000000000000001,0.5271573,2.7379360409807356,4.328145,7.666666666666667,0.9,0.75,0.8181818181818182,random,0,0.3,0.3,0.72
0.9,0.9460569,0.5,0.7281042,2.3077316736222224,2.3639574,8.166666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148,gnn,0,0.3,0.3,0.74
0.94,0.9098056,0.6999999999999996,0.54538244,2.852950251560171,4.046185,7.583333333333333,1.0,0.75,0.8571428571428571,random,0,0.3,0.3,0.74
0.9,0.9520561,0.5,0.7583427,2.303813563557441,2.3246741,8.166666666666666,0.7333333333333333,0.9166666666666666,0.8148148148148148,gnn,0,0.3,0.3,0.76
0.96,0.9158018,0.7999999999999998,0.5756059,2.562610161774488,3.8048172,7.333333333333333,1.0,0.8333333333333334,0.9090909090909091,random,0,0.3,0.3,0.76
0.92,0.9580533,0.6000000000000001,0.788571,2.261945591747386,2.2921476,7.75,0.75,1.0,0.8571428571428571,gnn,0,0.3,0.3,0.78
0.96,0.9213426,0.7999999999999998,0.6035338,2.4242173214114704,3.4168355,7.25,1.0,0.8333333333333334,0.9090909090909091,random,0,0.3,0.3,0.78
0.92,0.9636302,0.6000000000000001,0.81668097,2.2425863251443716,2.2611306,7.666666666666667,0.75,1.0,0.8571428571428571,gnn,0,0.3,0.3,0.8
0.96,0.923812,0.7999999999999998,0.61598045,2.402027838107216,3.3104959,6.833333333333333,1.0,0.8333333333333334,0.9090909090909091,random,0,0.3,0.3,0.8
0.92,0.9698176,0.6000000000000001,0.84786797,2.2299193447161536,2.2243338,7.666666666666667,0.75,1.0,0.8571428571428571,gnn,0,0.3,0.3,0.82
0.98,0.9298065,0.8999999999999999,0.64619523,2.340657073899225,3.2348444,6.666666666666667,1.0,0.9166666666666666,0.9565217391304348,random,0,0.3,0.3,0.82
0.92,0.9758168,0.6000000000000001,0.8781065,2.173724115164683,2.1869698,7.666666666666667,0.75,1.0,0.8571428571428571,gnn,0,0.3,0.3,0.84
0.98,0.9372168,0.8999999999999999,0.6835465,2.1671004478791587,3.1080685,6.583333333333333,1.0,0.9166666666666666,0.9565217391304348,random,0,0.3,0.3,0.84
0.92,0.9801004,0.6000000000000001,0.89969766,1.7890811754932805,2.1175108,7.666666666666667,0.75,1.0,0.8571428571428571,gnn,0,0.3,0.3,0.86
0.98,0.9432153,0.8999999999999999,0.71378136,2.1568533695959164,3.060054,6.583333333333333,1.0,0.9166666666666666,0.9565217391304348,random,0,0.3,0.3,0.86
0.92,0.9860954,0.6000000000000001,0.92991513,1.7727247356910631,2.0971644,7.666666666666667,0.75,1.0,0.8571428571428571,gnn,0,0.3,0.3,0.88
0.98,0.9491983,0.8999999999999999,0.74393815,2.1601996899277736,2.8673193,6.583333333333333,1.0,0.9166666666666666,0.9565217391304348,random,0,0.3,0.3,0.88
0.92,0.9861147,0.6000000000000001,0.93001217,1.7701329840640736,2.0944357,7.583333333333333,0.75,1.0,0.8571428571428571,gnn,0,0.3,0.3,0.9
1.0,0.955197,1.0,0.774174,2.117248664602053,2.8341732,6.5,1.0,1.0,1.0,random,0,0.3,0.3,0.9
0.94,0.98259574,0.6999999999999996,0.91227525,1.660269337310347,2.3752587,7.5,0.8,1.0,0.888888888888889,gnn,0,0.3,0.3,0.92
1.0,0.9611925,1.0,0.8043939,2.114086067015333,2.795223,6.5,1.0,1.0,1.0,random,0,0.3,0.3,0.92
0.96,0.98098356,0.7999999999999998,0.9041492,2.048032642681973,2.6074781,7.416666666666667,0.8571428571428571,1.0,0.923076923076923,gnn,0,0.3,0.3,0.94
1.0,0.9650592,1.0,0.82388383,2.1142152951302458,2.747422,6.5,1.0,1.0,1.0,random,0,0.3,0.3,0.94
0.98,0.979256,0.8999999999999999,0.8954414,1.870189381085372,2.6417353,6.583333333333333,0.9230769230769231,1.0,0.9600000000000001,gnn,0,0.3,0.3,0.96
1.0,0.97423434,1.0,0.8701303,1.9285056684603235,2.9205503,6.5,1.0,1.0,1.0,random,0,0.3,0.3,0.96
1.0,0.9782673,1.0,0.89045817,1.845864000989373,2.8728058,6.5,1.0,1.0,1.0,gnn,0,0.3,0.3,0.98
1.0,0.97835845,1.0,0.8909175,1.8477363854986963,2.8723638,6.5,1.0,1.0,1.0,random,0,0.3,0.3,0.98
1.0,0.9783775,1.0,0.8910136,1.8477360060508636,2.8720386,6.5,1.0,1.0,1.0,gnn,0,0.3,0.3,1.0
1.0,0.9783775,1.0,0.8910136,1.8477360060508636,2.8720386,6.5,1.0,1.0,1.0,random,0,0.3,0.3,1.0
0.74,0.71201724,-0.3000000000000003,-0.5028025,15.583699005882204,18.036762,27.166666666666668,0.0,0.0,0.0,gnn,1,0.3,0.3,0.02
0.78,0.7060239,-0.10000000000000012,-0.5340781,12.661627947946918,19.030045,22.333333333333332,1.0,0.08333333333333333,0.15384615384615385,random,1,0.3,0.3,0.02
0.72,0.7239926,-0.40000000000000047,-0.4403106,16.4557615528304,16.384886,25.5,0.0,0.0,0.0,gnn,1,0.3,0.3,0.04
0.76,0.7179935,-0.20000000000000023,-0.4716161,12.422780452243687,17.75741,21.916666666666668,0.5,0.08333333333333333,0.14285714285714285,random,1,0.3,0.3,0.04
