O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.96,0.8871234,0.8666666666666666,0.46033627,2.9800621570808348,3.7136106,9.944444444444445,0.9444444444444444,0.9444444444444444,0.9444444444444444,gnn,0,0.3,0.3,0.68
0.88,0.89622444,0.6000000000000001,0.5038484,3.700292523549599,2.8295312,11.277777777777779,0.9285714285714286,0.7222222222222222,0.8125000000000001,random,0,0.3,0.3,0.68
0.96,0.8975781,0.8666666666666666,0.51032037,3.242643877302397,3.4614866,9.88888888888889,0.9444444444444444,0.9444444444444444,0.9444444444444444,gnn,0,0.3,0.3,0.7
0.9,0.902354,0.6666666666666667,0.53315383,3.6607979105886237,2.8144066,11.11111111111111,0.9333333333333333,0.7777777777777778,0.8484848484848485,random,0,0.3,0.3,0.7
0.96,0.9018813,0.8666666666666666,0.53089374,3.248745879100879,3.324461,9.88888888888889,0.9444444444444444,0.9444444444444444,0.9444444444444444,gnn,0,0.3,0.3,0.72
0.9,0.9097536,0.6666666666666667,0.56853145,3.5328808476711115,2.9448974,10.777777777777779,0.9333333333333333,0.7777777777777778,0.8484848484848485,random,0,0.3,0.3,0.72
0.98,0.90106744,0.9333333333333332,0.52700275,3.0307508522503883,3.5440805,9.88888888888889,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.74
0.9,0.90991646,0.6666666666666667,0.56931,3.53285510375824,2.940972,10.61111111111111,0.9333333333333333,0.7777777777777778,0.8484848484848485,random,0,0.3,0.3,0.74
0.98,0.90233904,0.9333333333333332,0.5330823,3.149771382187648,2.9281054,9.88888888888889,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.76
0.9,0.91425997,0.6666666666666667,0.5900764,3.126060594079438,2.6695457,10.444444444444445,0.9333333333333333,0.7777777777777778,0.8484848484848485,random,0,0.3,0.3,0.76
0.98,0.9083342,0.9333333333333332,0.5617452,3.119772976896667,2.8699536,9.777777777777779,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.78
0.9,0.91974276,0.6666666666666667,0.6162896,3.1144572050517234,2.6353064,10.444444444444445,0.9333333333333333,0.7777777777777778,0.8484848484848485,random,0,0.3,0.3,0.78
0.98,0.91447264,0.9333333333333332,0.5910931,3.114983639595546,2.8330529,9.722222222222221,1.0,0.9444444444444444,0.9714285714285714,gnn,0,0.3,0.3,0.8
