O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.6766666666666666,0.701052,-0.29333333333333345,-0.42382386,17.60818007465748,20.346767,141.5204081632653,1.0,0.01020408163265306,0.020202020202020204,gnn,0,0.3,0.3,0.0033333333333333335
0.6733333333333333,0.7008025,-0.30666666666666664,-0.4250122,17.877504546485735,20.50113,141.10204081632654,0.0,0.0,0.0,random,0,0.3,0.3,0.0033333333333333335
0.68,0.7020511,-0.2799999999999998,-0.41906542,17.56688981883676,20.28663,142.81632653061226,1.0,0.02040816326530612,0.039999999999999994,gnn,0,0.3,0.3,0.006666666666666667
0.6733333333333333,0.701489,-0.30666666666666664,-0.42174274,17.856921736782834,20.430658,146.68367346938774,0.0,0.0,0.0,random,0,0.3,0.3,0.006666666666666667
0.68,0.7030509,-0.2799999999999998,-0.41430354,17.552764125589135,20.235445,140.30612244897958,1.0,0.02040816326530612,0.039999999999999994,gnn,0,0.3,0.3,0.01
0.6733333333333333,0.70105195,-0.30666666666666664,-0.42382416,17.65198000152446,20.365156,145.42857142857142,0.0,0.0,0.0,random,0,0.3,0.3,0.01
0.6833333333333333,0.70405,-0.2666666666666666,-0.4095451,17.53110711161277,20.187338,137.5,1.0,0.030612244897959183,0.05940594059405941,gnn,0,0.3,0.3,0.013333333333333334
0.6733333333333333,0.7020523,-0.30666666666666664,-0.41905972,17.397234857661406,20.219133,136.4795918367347,0.5,0.01020408163265306,0.019999999999999997,random,0,0.3,0.3,0.013333333333333334
0.6833333333333333,0.70575505,-0.2666666666666666,-0.4014243,17.52263841431671,20.158709,138.20408163265307,1.0,0.030612244897959183,0.05940594059405941,gnn,0,0.3,0.3,0.016666666666666666
0.6733333333333333,0.7027744,-0.30666666666666664,-0.41562048,17.312432483939663,20.128164,132.3673469387755,0.5,0.01020408163265306,0.019999999999999997,random,0,0.3,0.3,0.016666666666666666
0.6866666666666666,0.7064495,-0.2533333333333334,-0.39811677,17.417847337547983,19.972107,137.85714285714286,1.0,0.04081632653061224,0.07843137254901959,gnn,0,0.3,0.3,0.02
0.67,0.7035992,-0.31999999999999984,-0.4116921,17.418202062268325,19.987488,135.0408163265306,0.3333333333333333,0.01020408163265306,0.0198019801980198,random,0,0.3,0.3,0.02
0.69,0.70844764,-0.2400000000000002,-0.38860014,17.22944067756857,19.702593,136.83673469387756,1.0,0.05102040816326531,0.09708737864077671,gnn,0,0.3,0.3,0.023333333333333334
0.6733333333333333,0.70587015,-0.30666666666666664,-0.40087613,17.519271204543966,19.93234,135.5204081632653,0.5,0.02040816326530612,0.039215686274509796,random,0,0.3,0.3,0.023333333333333334
0.6866666666666666,0.70937014,-0.2533333333333334,-0.38420647,17.244788017379662,19.674911,138.4795918367347,0.8333333333333334,0.05102040816326531,0.09615384615384616,gnn,0,0.3,0.3,0.02666666666666667
0.6733333333333333,0.7060367,-0.30666666666666664,-0.40008295,17.396555193351013,19.874546,130.53061224489795,0.5,0.02040816326530612,0.039215686274509796,random,0,0.3,0.3,0.02666666666666667
0.6866666666666666,0.70972824,-0.2533333333333334,-0.3825009,17.208703154289896,19.600718,136.78571428571428,0.8333333333333334,0.05102040816326531,0.09615384615384616,gnn,0,0.3,0.3,0.03
0.6766666666666666,0.70703626,-0.29333333333333345,-0.3953222,17.361351724708328,19.826933,137.40816326530611,0.6,0.030612244897959183,0.058252427184466014,random,0,0.3,0.3,0.03
0.6833333333333333,0.71175134,-0.2666666666666666,-0.3728653,17.106103285717317,19.310776,140.5,0.7142857142857143,0.05102040816326531,0.09523809523809523,gnn,0,0.3,0.3,0.03333333333333333
0.68,0.7080357,-0.2799999999999998,-0.39056206,17.319070711640617,19.771112,138.8265306122449,0.6666666666666666,0.04081632653061224,0.07692307692307691,random,0,0.3,0.3,0.03333333333333333
0.6833333333333333,0.7125149,-0.2666666666666666,-0.36922875,17.13418519743968,19.227304,138.1530612244898,0.7142857142857143,0.05102040816326531,0.09523809523809523,gnn,0,0.3,0.3,0.03666666666666667
0.6833333333333333,0.7090352,-0.2666666666666666,-0.3858016,17.250786816378582,19.692133,140.0,0.7142857142857143,0.05102040816326531,0.09523809523809523,random,0,0.3,0.3,0.03666666666666667
0.6866666666666666,0.7129317,-0.2533333333333334,-0.36724356,16.88127207238993,18.931162,137.51020408163265,0.75,0.061224489795918366,0.11320754716981131,gnn,0,0.3,0.3,0.04
0.68,0.7110348,-0.2799999999999998,-0.37627816,17.228216518817145,19.393494,138.55102040816325,0.625,0.05102040816326531,0.09433962264150944,random,0,0.3,0.3,0.04
0.6866666666666666,0.71337056,-0.2533333333333334,-0.3651533,16.775462513089646,18.869246,139.5612244897959,0.75,0.061224489795918366,0.11320754716981131,gnn,0,0.3,0.3,0.043333333333333335
0.6833333333333333,0.71256787,-0.2666666666666666,-0.36897638,17.023502051463474,19.389603,139.69387755102042,0.7142857142857143,0.05102040816326531,0.09523809523809523,random,0,0.3,0.3,0.043333333333333335
0.6866666666666666,0.71528107,-0.2533333333333334,-0.35605398,16.661479841197263,18.676495,140.6326530612245,0.75,0.061224489795918366,0.11320754716981131,gnn,0,0.3,0.3,0.04666666666666667
0.6833333333333333,0.71329,-0.2666666666666666,-0.3655371,16.941409344539817,19.290619,138.30612244897958,0.7142857142857143,0.05102040816326531,0.09523809523809523,random,0,0.3,0.3,0.04666666666666667
0.6866666666666666,0.7159833,-0.2533333333333334,-0.35270953,16.587318237616422,18.594519,138.55102040816325,0.75,0.061224489795918366,0.11320754716981131,gnn,0,0.3,0.3,0.05
0.6866666666666666,0.7142895,-0.2533333333333334,-0.36077666,16.899126739822677,19.234798,140.60204081632654,0.75,0.061224489795918366,0.11320754716981131,random,0,0.3,0.3,0.05
0.6866666666666666,0.7169832,-0.2533333333333334,-0.34794712,16.564703595603667,18.529427,139.3673469387755,0.75,0.061224489795918366,0.11320754716981131,gnn,0,0.3,0.3,0.05333333333333334
0.69,0.715289,-0.2400000000000002,-0.35601622,16.856845079182,19.178978,132.60204081632654,0.7777777777777778,0.07142857142857142,0.1308411214953271,random,0,0.3,0.3,0.05333333333333334
0.6866666666666666,0.7176502,-0.2533333333333334,-0.34477046,16.544739808859966,18.542292,133.73469387755102,0.75,0.061224489795918366,0.11320754716981131,gnn,0,0.3,0.3,0.056666666666666664
0.6933333333333334,0.71628857,-0.22666666666666657,-0.35125548,16.681665010350077,18.957249,130.92857142857142,0.8,0.08163265306122448,0.1481481481481481,random,0,0.3,0.3,0.056666666666666664
0.69,0.7186496,-0.2400000000000002,-0.3400103,16.433832329839944,18.438562,129.6326530612245,0.7777777777777778,0.07142857142857142,0.1308411214953271,gnn,0,0.3,0.3,0.06
0.6966666666666667,0.7172881,-0.21333333333333337,-0.34649503,16.589300630078906,18.851011,130.44897959183675,0.8181818181818182,0.09183673469387756,0.1651376146788991,random,0,0.3,0.3,0.06
0.69,0.71958226,-0.2400000000000002,-0.33556834,16.301827231898667,18.379961,122.63265306122449,0.7777777777777778,0.07142857142857142,0.1308411214953271,gnn,0,0.3,0.3,0.06333333333333334
0.7,0.72029877,-0.20000000000000018,-0.3321558,16.19649554910541,18.485249,130.4387755102041,0.8333333333333334,0.10204081632653061,0.18181818181818182,random,0,0.3,0.3,0.06333333333333334
0.6933333333333334,0.72058135,-0.22666666666666657,-0.3308099,16.186952534628556,18.238935,120.06122448979592,0.8,0.08163265306122448,0.1481481481481481,gnn,0,0.3,0.3,0.06666666666666667
0.7033333333333334,0.72129834,-0.18666666666666654,-0.32739505,16.056833919794474,18.37548,129.70408163265307,0.8461538461538461,0.11224489795918367,0.1981981981981982,random,0,0.3,0.3,0.06666666666666667
