O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1,method,sim,delta,lam,rho
0.9,0.8676257,0.5454545454545455,0.38865823,6.311097656447154,6.0377307,9.266666666666667,1.0,0.6666666666666666,0.8,gnn,1,0.3,0.3,0.58
0.84,0.87899315,0.2727272727272725,0.44115627,7.04957186506199,6.858052,9.866666666666667,0.8181818181818182,0.6,0.6923076923076923,random,1,0.3,0.3,0.58
0.92,0.87362427,0.6363636363636365,0.41636124,6.131061373652427,5.882124,9.266666666666667,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.6
0.84,0.8793286,0.2727272727272725,0.44270548,7.050163736799408,6.811644,10.2,0.8181818181818182,0.6,0.6923076923076923,random,1,0.3,0.3,0.6
0.92,0.8782169,0.6363636363636365,0.4375714,5.172928327249747,6.2318773,9.2,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.62
0.86,0.88532853,0.3636363636363635,0.47041482,6.987875756705872,6.735761,9.666666666666666,0.8333333333333334,0.6666666666666666,0.7407407407407408,random,1,0.3,0.3,0.62
0.92,0.88600135,0.6363636363636365,0.4735221,4.718408965407632,5.635624,9.2,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.64
0.86,0.8904518,0.3636363636363635,0.49407548,6.701487510447334,5.9241023,10.2,0.8333333333333334,0.6666666666666666,0.7407407407407408,random,1,0.3,0.3,0.64
0.92,0.8860019,0.6363636363636365,0.47352457,4.718350168355696,5.635344,9.2,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.66
0.86,0.89391184,0.3636363636363635,0.51005495,6.180244108444604,5.540664,10.2,0.8333333333333334,0.6666666666666666,0.7407407407407408,random,1,0.3,0.3,0.66
0.92,0.8872125,0.6363636363636365,0.4791156,4.695799175554426,5.432642,8.666666666666666,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.68
0.88,0.9025606,0.4545454545454545,0.5499973,6.2238099958346575,5.3934517,10.066666666666666,0.8461538461538461,0.7333333333333333,0.7857142857142856,random,1,0.3,0.3,0.68
0.92,0.8899328,0.6363636363636365,0.49167868,3.8142542294058313,5.366129,8.933333333333334,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.7
0.88,0.9089178,0.4545454545454545,0.5793567,6.219051340263401,5.299558,9.733333333333333,0.8461538461538461,0.7333333333333333,0.7857142857142856,random,1,0.3,0.3,0.7
0.92,0.89845395,0.6363636363636365,0.5310317,3.1224980150376602,4.80602,8.6,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.72
0.9,0.9149177,0.5454545454545455,0.607066,6.04003006914458,5.1448402,9.2,0.8571428571428571,0.8,0.8275862068965518,random,1,0.3,0.3,0.72
0.92,0.9055941,0.6363636363636365,0.564007,3.049850952544467,4.6902113,8.666666666666666,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.74
0.9,0.9182524,0.5454545454545455,0.62246656,6.373459419756234,4.8480787,9.333333333333334,0.8571428571428571,0.8,0.8275862068965518,random,1,0.3,0.3,0.74
0.92,0.911593,0.6363636363636365,0.59171164,3.034946754973691,4.623327,8.6,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.76
0.92,0.9166877,0.6363636363636365,0.61524045,5.882354402225026,5.0839906,9.266666666666667,0.9230769230769231,0.8,0.8571428571428571,random,1,0.3,0.3,0.76
0.92,0.91794604,0.6363636363636365,0.62105167,3.0303285372694106,4.5283775,8.666666666666666,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.78
0.92,0.92268944,0.6363636363636365,0.64295805,5.8931437296060265,4.8442183,9.266666666666667,0.9230769230769231,0.8,0.8571428571428571,random,1,0.3,0.3,0.78
0.92,0.92394453,0.6363636363636365,0.6487544,2.9912318455360127,4.418259,8.6,1.0,0.7333333333333333,0.846153846153846,gnn,1,0.3,0.3,0.8
0.92,0.92868865,0.6363636363636365,0.6706641,5.853937465343279,4.7342954,9.133333333333333,0.9230769230769231,0.8,0.8571428571428571,random,1,0.3,0.3,0.8
0.94,0.93334043,0.727272727272727,0.6921473,2.518884609766225,3.7522323,8.333333333333334,1.0,0.8,0.888888888888889,gnn,1,0.3,0.3,0.82
0.92,0.9346881,0.6363636363636365,0.6983712,5.83906255452821,4.66752,9.0,0.9230769230769231,0.8,0.8571428571428571,random,1,0.3,0.3,0.82
0.96,0.93933487,0.818181818181818,0.71983135,2.4810606202655343,3.709802,8.2,1.0,0.8666666666666667,0.9285714285714286,gnn,1,0.3,0.3,0.84
0.9,0.9384425,0.5454545454545455,0.7157102,5.256259258749533,4.490784,9.0,0.9166666666666666,0.7333333333333333,0.8148148148148148,random,1,0.3,0.3,0.84
0.98,0.94637907,0.909090909090909,0.7523634,1.9264206168258742,3.2669833,8.2,1.0,0.9333333333333333,0.9655172413793104,gnn,1,0.3,0.3,0.86
0.92,0.9398998,0.6363636363636365,0.72244036,3.176996609374285,4.3272038,8.333333333333334,0.9230769230769231,0.8,0.8571428571428571,random,1,0.3,0.3,0.86
0.98,0.95110655,0.909090909090909,0.77419627,1.916251973713317,3.2409258,8.2,1.0,0.9333333333333333,0.9655172413793104,gnn,1,0.3,0.3,0.88
0.94,0.94850516,0.727272727272727,0.76218235,2.4003310495296573,3.7368069,8.2,0.9285714285714286,0.8666666666666667,0.896551724137931,random,1,0.3,0.3,0.88
0.98,0.95710546,0.909090909090909,0.8019009,1.8999312841089184,3.1585221,8.133333333333333,1.0,0.9333333333333333,0.9655172413793104,gnn,1,0.3,0.3,0.9
0.94,0.9567425,0.727272727272727,0.8002248,2.5831811958613957,3.5094855,8.2,0.9285714285714286,0.8666666666666667,0.896551724137931,random,1,0.3,0.3,0.9
0.98,0.963104,0.909090909090909,0.8296039,1.7850875057958344,2.9429495,8.133333333333333,1.0,0.9333333333333333,0.9655172413793104,gnn,1,0.3,0.3,0.92
0.94,0.96485007,0.727272727272727,0.8376677,2.7942913728210965,3.0546525,8.133333333333333,0.9285714285714286,0.8666666666666667,0.896551724137931,random,1,0.3,0.3,0.92
0.98,0.96910256,0.909090909090909,0.8573069,1.7422983510968633,2.5438223,8.066666666666666,1.0,0.9333333333333333,0.9655172413793104,gnn,1,0.3,0.3,0.94
0.96,0.9708445,0.818181818181818,0.86535174,2.7232282129261676,2.9847834,8.066666666666666,0.9333333333333333,0.9333333333333333,0.9333333333333333,random,1,0.3,0.3,0.94
1.0,0.97509694,1.0,0.88499063,1.6712351912019345,2.473953,8.0,1.0,1.0,1.0,gnn,1,0.3,0.3,0.96
0.98,0.9744702,0.909090909090909,0.8820962,3.028538826756566,2.690877,8.0,1.0,0.9333333333333333,0.9655172413793104,random,1,0.3,0.3,0.96
1.0,0.9810955,1.0,0.9126937,1.6213985295701558,2.3754501,8.0,1.0,1.0,1.0,gnn,1,0.3,0.3,0.98
1.0,0.9814229,1.0,0.91420573,2.500640355118066,2.2774308,8.0,1.0,1.0,1.0,random,1,0.3,0.3,0.98
1.0,0.9814072,1.0,0.9141333,1.620060037155755,2.3323567,8.0,1.0,1.0,1.0,gnn,1,0.3,0.3,1.0
1.0,0.9814072,1.0,0.9141333,1.620060037155755,2.3323567,8.0,1.0,1.0,1.0,random,1,0.3,0.3,1.0
0.78,0.71200716,0.15384615384615397,-0.42587945,15.52329820335533,18.467451,30.4,0.0,0.0,0.0,gnn,2,0.3,0.3,0.02
0.82,0.7060474,0.30769230769230754,-0.45538673,13.959286759196779,19.814777,27.8,1.0,0.1,0.18181818181818182,random,2,0.3,0.3,0.02
0.8,0.7118602,0.23076923076923098,-0.4266072,14.32837947496067,17.474207,28.1,0.5,0.1,0.16666666666666669,gnn,2,0.3,0.3,0.04
0.8,0.7180043,0.23076923076923098,-0.39618716,14.893197768273446,17.630602,29.8,0.5,0.1,0.16666666666666669,random,2,0.3,0.3,0.04
0.82,0.7178574,0.30769230769230754,-0.3969143,14.073880663469069,17.12104,27.9,0.6666666666666666,0.2,0.30769230769230765,gnn,2,0.3,0.3,0.06
0.76,0.7170443,0.07692307692307698,-0.40094015,14.345168564003838,16.97063,30.1,0.25,0.1,0.14285714285714288,random,2,0.3,0.3,0.06
0.84,0.72385466,0.3846153846153845,-0.3672214,13.763837513866742,16.728868,24.4,0.75,0.3,0.4285714285714285,gnn,2,0.3,0.3,0.08
0.76,0.7275049,0.07692307692307698,-0.34914866,14.213824155323984,16.839426,25.8,0.25,0.1,0.14285714285714288,random,2,0.3,0.3,0.08
0.82,0.7186304,0.30769230769230754,-0.39308733,12.701866853847362,16.17266,24.2,0.5714285714285714,0.4,0.47058823529411764,gnn,2,0.3,0.3,0.1
0.76,0.72853327,0.07692307692307698,-0.34405717,12.247198182136039,16.072737,23.1,0.3333333333333333,0.2,0.25,random,2,0.3,0.3,0.1
0.82,0.71446043,0.30769230769230754,-0.4137331,11.607952449730613,15.815342,20.6,0.5714285714285714,0.4,0.47058823529411764,gnn,2,0.3,0.3,0.12
0.78,0.7424717,0.15384615384615397,-0.2750467,13.12500878438624,14.593973,19.7,0.4,0.2,0.26666666666666666,random,2,0.3,0.3,0.12
0.8,0.71850467,0.23076923076923098,-0.39370972,11.316568430789784,15.18994,21.7,0.5,0.4,0.4444444444444445,gnn,2,0.3,0.3,0.14
0.78,0.75266355,0.15384615384615397,-0.22458588,13.694372012538688,14.165064,20.8,0.4,0.2,0.26666666666666666,random,2,0.3,0.3,0.14
0.84,0.7283655,0.3846153846153845,-0.3448879,10.255462557343751,14.550542,21.5,0.6666666666666666,0.4,0.5,gnn,2,0.3,0.3,0.16
0.78,0.7591542,0.15384615384615397,-0.19245008,13.529948512871984,14.002588,21.9,0.4,0.2,0.26666666666666666,random,2,0.3,0.3,0.16
0.8,0.7528717,0.23076923076923098,-0.22355536,11.096868891730097,13.22822,21.0,0.5,0.3,0.37499999999999994,gnn,2,0.3,0.3,0.18
0.78,0.7575751,0.15384615384615397,-0.20026837,12.857161795571496,13.888254,18.8,0.4,0.2,0.26666666666666666,random,2,0.3,0.3,0.18
0.8,0.7832034,0.23076923076923098,-0.07338012,12.583425361344949,11.494843,20.3,0.5,0.3,0.37499999999999994,gnn,2,0.3,0.3,0.2
0.76,0.7594798,0.07692307692307698,-0.19083789,12.248602169978977,13.055123,16.3,0.3333333333333333,0.2,0.25,random,2,0.3,0.3,0.2
0.8,0.7878383,0.23076923076923098,-0.05043251,12.134221094335714,11.144911,19.0,0.5,0.3,0.37499999999999994,gnn,2,0.3,0.3,0.22
0.76,0.7615454,0.07692307692307698,-0.18061092,10.163405927538143,12.037462,16.5,0.375,0.3,0.33333333333333326,random,2,0.3,0.3,0.22
0.8,0.7923181,0.23076923076923098,-0.028252475,11.85919455732774,10.831803,17.8,0.5,0.3,0.37499999999999994,gnn,2,0.3,0.3,0.24
0.76,0.7754634,0.07692307692307698,-0.11170169,10.410256034685311,11.184827,13.3,0.375,0.3,0.33333333333333326,random,2,0.3,0.3,0.24
0.82,0.7988851,0.30769230769230754,0.004261362,10.764629065454454,10.22815,16.6,0.5714285714285714,0.4,0.47058823529411764,gnn,2,0.3,0.3,0.26
0.76,0.7839124,0.07692307692307698,-0.06986981,10.094280755526489,10.63467,12.7,0.375,0.3,0.33333333333333326,random,2,0.3,0.3,0.26
0.82,0.80321836,0.30769230769230754,0.025715725,10.490589726778026,9.84958,17.6,0.5714285714285714,0.4,0.47058823529411764,gnn,2,0.3,0.3,0.28
0.76,0.79375327,0.07692307692307698,-0.021146862,9.125537290825712,9.657071,14.4,0.375,0.3,0.33333333333333326,random,2,0.3,0.3,0.28
0.82,0.80755144,0.30769230769230754,0.047169205,10.162329577842844,9.537378,14.9,0.5714285714285714,0.4,0.47058823529411764,gnn,2,0.3,0.3,0.3
0.74,0.7980244,0.0,0.0,8.61814890041115,8.477484,14.1,0.3333333333333333,0.3,0.3157894736842105,random,2,0.3,0.3,0.3
0.84,0.8135507,0.3846153846153845,0.07687214,7.262135846285603,7.304879,13.6,0.625,0.5,0.5555555555555556,gnn,2,0.3,0.3,0.32
0.72,0.829586,-0.07692307692307698,0.1562645,8.046878629831186,6.6733036,17.1,0.3,0.3,0.3,random,2,0.3,0.3,0.32
0.84,0.81950027,0.3846153846153845,0.10632895,6.491718255577647,7.357612,13.5,0.625,0.5,0.5555555555555556,gnn,2,0.3,0.3,0.34
0.74,0.8342117,0.0,0.17916666,7.8481606879075,6.4924793,15.5,0.36363636363636365,0.4,0.380952380952381,random,2,0.3,0.3,0.34
0.84,0.82006204,0.3846153846153845,0.10911034,6.184998404596993,6.9894433,13.6,0.625,0.5,0.5555555555555556,gnn,2,0.3,0.3,0.36
0.76,0.8401688,0.07692307692307698,0.20866066,7.7749475425777765,6.411155,13.3,0.4166666666666667,0.5,0.45454545454545453,random,2,0.3,0.3,0.36
0.84,0.823965,0.3846153846153845,0.12843432,5.541336209041658,6.73412,13.4,0.625,0.5,0.5555555555555556,gnn,2,0.3,0.3,0.38
0.76,0.84535223,0.07692307692307698,0.23432444,7.662814291413285,6.195436,14.0,0.4166666666666667,0.5,0.45454545454545453,random,2,0.3,0.3,0.38
0.84,0.82998747,0.3846153846153845,0.15825205,5.57690421651755,6.522028,12.8,0.625,0.5,0.5555555555555556,gnn,2,0.3,0.3,0.4
0.76,0.8353772,0.07692307692307698,0.18493721,7.602634499941081,6.4236975,13.6,0.4166666666666667,0.5,0.45454545454545453,random,2,0.3,0.3,0.4
0.84,0.8393896,0.3846153846153845,0.204803,5.561761602491806,6.455894,12.3,0.625,0.5,0.5555555555555556,gnn,2,0.3,0.3,0.42
0.76,0.8406479,0.07692307692307698,0.21103273,7.298004854546015,6.0754237,13.3,0.4166666666666667,0.5,0.45454545454545453,random,2,0.3,0.3,0.42
0.84,0.84541154,0.3846153846153845,0.23461808,5.403166779795984,6.4097614,12.6,0.625,0.5,0.5555555555555556,gnn,2,0.3,0.3,0.44
0.76,0.8460006,0.07692307692307698,0.23753463,7.217344303169986,5.948514,11.8,0.4166666666666667,0.5,0.45454545454545453,random,2,0.3,0.3,0.44
0.86,0.8556439,0.4615384615384615,0.2852796,5.418750470094404,6.395538,12.2,0.6666666666666666,0.6,0.631578947368421,gnn,2,0.3,0.3,0.46
0.78,0.85110766,0.15384615384615397,0.2628201,7.133645233993787,5.818059,10.7,0.46153846153846156,0.6,0.5217391304347826,random,2,0.3,0.3,0.46
0.86,0.86164355,0.4615384615384615,0.3149843,5.418676776898885,6.2735505,12.1,0.6666666666666666,0.6,0.631578947368421,gnn,2,0.3,0.3,0.48
0.8,0.85710746,0.23076923076923098,0.29252568,7.015872536073748,5.610269,9.8,0.5,0.7,0.5833333333333334,random,2,0.3,0.3,0.48
0.86,0.86217207,0.4615384615384615,0.31760103,5.269320064882141,5.759148,11.2,0.6666666666666666,0.6,0.631578947368421,gnn,2,0.3,0.3,0.5
0.82,0.855392,0.30769230769230754,0.28403217,6.518511093063522,5.641697,8.4,0.5384615384615384,0.7,0.608695652173913,random,2,0.3,0.3,0.5
0.88,0.8618651,0.5384615384615385,0.31608123,4.829872685935765,5.9148016,10.5,0.75,0.6,0.6666666666666665,gnn,2,0.3,0.3,0.52
0.84,0.86133623,0.3846153846153845,0.3134627,6.361088577658186,5.311224,8.8,0.5714285714285714,0.8,0.6666666666666666,random,2,0.3,0.3,0.52
0.9,0.8602238,0.6153846153846155,0.30795512,4.556993721817232,6.1502275,9.7,0.8571428571428571,0.6,0.7058823529411764,gnn,2,0.3,0.3,0.54
0.86,0.87323916,0.4615384615384615,0.37239522,5.954754449062424,4.6984005,8.1,0.6153846153846154,0.8,0.6956521739130435,random,2,0.3,0.3,0.54
0.92,0.8583722,0.6923076923076925,0.29878756,4.021590411745967,6.1746745,9.5,1.0,0.6,0.7499999999999999,gnn,2,0.3,0.3,0.56
0.86,0.8848125,0.4615384615384615,0.42969579,5.899173828981284,3.8418188,7.9,0.6363636363636364,0.7,0.6666666666666666,random,2,0.3,0.3,0.56
0.92,0.8583745,0.6923076923076925,0.2987988,4.021943438216126,6.17453,9.6,1.0,0.6,0.7499999999999999,gnn,2,0.3,0.3,0.58
0.84,0.89675575,0.3846153846153845,0.4888281,4.832982522041626,2.86708,8.1,0.5833333333333334,0.7,0.6363636363636365,random,2,0.3,0.3,0.58
0.94,0.86253935,0.769230769230769,0.31941947,3.3453255769373653,5.5206017,8.3,1.0,0.7,0.8235294117647058,gnn,2,0.3,0.3,0.6
0.86,0.902755,0.4615384615384615,0.518531,4.765350958675761,2.779845,7.4,0.6153846153846154,0.8,0.6956521739130435,random,2,0.3,0.3,0.6
0.94,0.8703709,0.769230769230769,0.35819432,3.472087810406052,5.545031,7.7,1.0,0.7,0.8235294117647058,gnn,2,0.3,0.3,0.62
0.86,0.9105966,0.4615384615384615,0.55735546,4.752264066576912,2.7258668,7.3,0.6153846153846154,0.8,0.6956521739130435,random,2,0.3,0.3,0.62
0.94,0.8768785,0.769230769230769,0.39041394,3.4429007605817845,5.4283357,7.2,1.0,0.7,0.8235294117647058,gnn,2,0.3,0.3,0.64
0.86,0.9158404,0.4615384615384615,0.5833179,4.627726153913183,2.6898217,6.7,0.6153846153846154,0.8,0.6956521739130435,random,2,0.3,0.3,0.64
0.92,0.8815111,0.6923076923076925,0.41335034,3.2382864951092016,4.8145556,7.1,0.875,0.7,0.7777777777777777,gnn,2,0.3,0.3,0.66
0.86,0.92491895,0.4615384615384615,0.6282667,4.797610561045141,2.4566715,6.6,0.6153846153846154,0.8,0.6956521739130435,random,2,0.3,0.3,0.66
0.94,0.8915054,0.769230769230769,0.4628332,3.2075885341913852,4.789948,7.2,0.8888888888888888,0.8,0.8421052631578948,gnn,2,0.3,0.3,0.68
0.86,0.93046796,0.4615384615384615,0.6557404,4.789130936836399,2.4055922,6.6,0.6153846153846154,0.8,0.6956521739130435,random,2,0.3,0.3,0.68
0.96,0.89674807,0.846153846153846,0.48879004,2.879770070621429,4.5591564,5.6,0.9,0.9,0.9,gnn,2,0.3,0.3,0.7
0.86,0.9325095,0.4615384615384615,0.66584814,4.342026050131065,2.2784147,6.5,0.6153846153846154,0.8,0.6956521739130435,random,2,0.3,0.3,0.7
0.98,0.9057767,0.923076923076923,0.53349155,2.8313477413950294,4.366807,5.7,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.72
0.88,0.9392649,0.5384615384615385,0.6992948,3.287703383207455,1.7219017,6.1,0.6428571428571429,0.9,0.75,random,2,0.3,0.3,0.72
0.98,0.9092875,0.923076923076923,0.550874,2.7994801991062364,4.301897,6.2,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.74
0.88,0.9452645,0.5384615384615385,0.7289995,3.2704864501240887,1.7008079,6.1,0.6428571428571429,0.9,0.75,random,2,0.3,0.3,0.74
0.98,0.9179584,0.923076923076923,0.59380424,2.814519288659345,4.1773415,6.6,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.76
0.88,0.951264,0.5384615384615385,0.75870365,3.256781744962728,1.6411499,6.1,0.6428571428571429,0.9,0.75,random,2,0.3,0.3,0.76
0.98,0.92395765,0.923076923076923,0.6235072,2.586702446616195,4.0619607,6.5,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.78
0.88,0.9552613,0.5384615384615385,0.7784945,3.225409123823592,1.5083232,6.0,0.6428571428571429,0.9,0.75,random,2,0.3,0.3,0.78
0.96,0.92811936,0.846153846153846,0.6441122,2.693975153267258,3.254444,6.5,0.9,0.9,0.9,gnn,2,0.3,0.3,0.8
0.88,0.9592182,0.5384615384615385,0.7980855,2.589316616638418,1.2609351,6.0,0.6428571428571429,0.9,0.75,random,2,0.3,0.3,0.8
0.96,0.93413633,0.846153846153846,0.6739028,2.6763766127424287,3.1946006,6.4,0.9,0.9,0.9,gnn,2,0.3,0.3,0.82
0.9,0.95766646,0.6153846153846155,0.79040265,2.4040575068942625,1.5430647,5.9,0.6923076923076923,0.9,0.7826086956521738,random,2,0.3,0.3,0.82
0.96,0.9431422,0.846153846153846,0.7184916,2.477183216620166,2.9876776,6.2,0.9,0.9,0.9,gnn,2,0.3,0.3,0.84
0.92,0.9721944,0.6923076923076925,0.86233175,2.3619923968546632,1.4246132,5.8,0.7142857142857143,1.0,0.8333333333333333,random,2,0.3,0.3,0.84
0.96,0.94757605,0.846153846153846,0.7404441,2.4488435705839002,2.874907,6.1,0.9,0.9,0.9,gnn,2,0.3,0.3,0.86
0.94,0.9796869,0.769230769230769,0.899428,2.7233887837464192,1.1521537,5.8,0.7692307692307693,1.0,0.8695652173913044,random,2,0.3,0.3,0.86
0.98,0.9550039,0.923076923076923,0.7772202,2.810842577938538,2.6048954,6.0,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.88
0.96,0.9793009,0.846153846153846,0.8975169,2.249158118205601,1.2879926,5.7,0.8333333333333334,1.0,0.9090909090909091,random,2,0.3,0.3,0.88
0.98,0.9593805,0.923076923076923,0.7988891,3.04143975449775,2.416398,6.0,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.9
0.96,0.9793036,0.846153846153846,0.8975302,2.249156989994509,1.287642,5.7,0.8333333333333334,1.0,0.9090909090909091,random,2,0.3,0.3,0.9
0.98,0.96311533,0.923076923076923,0.81738055,2.884439823409812,2.231128,5.9,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.92
0.96,0.9807689,0.846153846153846,0.9047851,2.249046748084646,1.2862518,5.5,0.8333333333333334,1.0,0.9090909090909091,random,2,0.3,0.3,0.92
0.98,0.97000474,0.923076923076923,0.8514907,2.381937225112326,1.9342862,5.8,1.0,0.9,0.9473684210526316,gnn,2,0.3,0.3,0.94
0.98,0.97919583,0.923076923076923,0.8969966,2.6342241261673394,1.5126309,5.5,0.9090909090909091,1.0,0.9523809523809523,random,2,0.3,0.3,0.94
1.0,0.97341436,1.0,0.868372,2.1613490192101326,1.8324594,5.5,1.0,1.0,1.0,gnn,2,0.3,0.3,0.96
0.98,0.9851944,0.923076923076923,0.926696,2.4067319523300394,1.3969921,5.5,0.9090909090909091,1.0,0.9523809523809523,random,2,0.3,0.3,0.96
1.0,0.9775807,1.0,0.88900006,2.159201959587789,1.7328519,5.5,1.0,1.0,1.0,gnn,2,0.3,0.3,0.98
1.0,0.98357475,1.0,0.91867703,2.1356423473983894,1.6299653,5.5,1.0,1.0,1.0,random,2,0.3,0.3,0.98
1.0,0.9835793,1.0,0.91869944,2.1362947456458863,1.6296822,5.5,1.0,1.0,1.0,gnn,2,0.3,0.3,1.0
1.0,0.9835793,1.0,0.91869944,2.1362947456458863,1.6296822,5.5,1.0,1.0,1.0,random,2,0.3,0.3,1.0
0.64,0.7119963,-0.3846153846153845,-0.34402868,18.295771527484327,18.39727,23.36842105263158,1.0,0.05263157894736842,0.1,gnn,3,0.3,0.3,0.02
0.64,0.70604736,-0.3846153846153845,-0.37179074,19.53144634979093,19.975702,18.157894736842106,1.0,0.05263157894736842,0.1,random,3,0.3,0.3,0.02
0.64,0.7135612,-0.3846153846153845,-0.33672592,18.344458753155212,17.797548,24.42105263157895,1.0,0.05263157894736842,0.1,gnn,3,0.3,0.3,0.04
0.64,0.71037966,-0.3846153846153845,-0.35157314,19.3853758474397,19.50656,24.526315789473685,1.0,0.05263157894736842,0.1,random,3,0.3,0.3,0.04
0.64,0.7169077,-0.3846153846153845,-0.3211088,16.018264876806974,16.925358,24.0,0.6666666666666666,0.10526315789473684,0.18181818181818182,gnn,3,0.3,0.3,0.06
0.66,0.70513225,-0.30769230769230754,-0.37606126,17.89609947125039,18.989395,23.105263157894736,0.75,0.15789473684210525,0.2608695652173913,random,3,0.3,0.3,0.06
0.66,0.7229048,-0.30769230769230754,-0.29312196,15.791992738124355,16.316114,23.894736842105264,0.75,0.15789473684210525,0.2608695652173913,gnn,3,0.3,0.3,0.08
0.68,0.7111294,-0.23076923076923053,-0.3480742,15.591135497512912,17.195778,20.526315789473685,0.8,0.21052631578947367,0.3333333333333333,random,3,0.3,0.3,0.08
0.66,0.72625136,-0.30769230769230754,-0.27750456,13.5734004834643,15.377006,24.94736842105263,0.6666666666666666,0.21052631578947367,0.32,gnn,3,0.3,0.3,0.1
0.7,0.7231236,-0.15384615384615397,-0.29210085,13.73234225049916,15.566114,20.0,0.8333333333333334,0.2631578947368421,0.39999999999999997,random,3,0.3,0.3,0.1
0.68,0.73066556,-0.23076923076923053,-0.25690478,13.106756873227432,14.592881,23.105263157894736,0.8,0.21052631578947367,0.3333333333333333,gnn,3,0.3,0.3,0.12
0.72,0.72912097,-0.07692307692307698,-0.26411295,13.400747191386772,15.208788,19.263157894736842,0.8571428571428571,0.3157894736842105,0.46153846153846156,random,3,0.3,0.3,0.12
0.7,0.7366629,-0.15384615384615397,-0.22891685,12.749340631323175,14.17265,22.842105263157894,0.8333333333333334,0.2631578947368421,0.39999999999999997,gnn,3,0.3,0.3,0.14
0.72,0.73119617,-0.07692307692307698,-0.25442863,11.314528868489019,14.440456,16.842105263157894,0.7777777777777778,0.3684210526315789,0.5,random,3,0.3,0.3,0.14
0.7,0.7404016,-0.15384615384615397,-0.21146943,12.425772600168138,13.833105,20.94736842105263,0.8333333333333334,0.2631578947368421,0.39999999999999997,gnn,3,0.3,0.3,0.16
0.7,0.7310605,-0.15384615384615397,-0.2550617,11.242207769472438,13.595245,18.94736842105263,0.7,0.3684210526315789,0.48275862068965514,random,3,0.3,0.3,0.16
0.7,0.7493109,-0.15384615384615397,-0.16989242,12.419130071713285,13.282776,20.526315789473685,0.8333333333333334,0.2631578947368421,0.39999999999999997,gnn,3,0.3,0.3,0.18
0.7,0.7425426,-0.15384615384615397,-0.20147802,11.587054274693172,13.361034,18.36842105263158,0.7,0.3684210526315789,0.48275862068965514,random,3,0.3,0.3,0.18
0.7,0.7548866,-0.15384615384615397,-0.14387217,12.326094029892724,12.917141,21.526315789473685,0.8333333333333334,0.2631578947368421,0.39999999999999997,gnn,3,0.3,0.3,0.2
0.7,0.7468553,-0.15384615384615397,-0.18135194,11.128599867321249,12.913656,16.263157894736842,0.7,0.3684210526315789,0.48275862068965514,random,3,0.3,0.3,0.2
0.72,0.762285,-0.07692307692307698,-0.10934617,11.038967929995684,11.400348,21.0,0.8571428571428571,0.3157894736842105,0.46153846153846156,gnn,3,0.3,0.3,0.22
0.72,0.74826103,-0.07692307692307698,-0.17479187,9.215349624257822,12.2161255,17.05263157894737,0.7272727272727273,0.42105263157894735,0.5333333333333333,random,3,0.3,0.3,0.22
0.72,0.76661956,-0.07692307692307698,-0.08911801,10.86438036526048,10.938157,21.05263157894737,0.8571428571428571,0.3157894736842105,0.46153846153846156,gnn,3,0.3,0.3,0.24
0.74,0.75425947,0.0,-0.14679895,7.836331389871588,11.279591,16.63157894736842,0.75,0.47368421052631576,0.5806451612903226,random,3,0.3,0.3,0.24
0.72,0.77015567,-0.07692307692307698,-0.07261605,10.616037226714102,10.89341,19.263157894736842,0.8571428571428571,0.3157894736842105,0.46153846153846156,gnn,3,0.3,0.3,0.26
0.74,0.75641984,0.0,-0.13671714,7.487993934945438,11.219895,15.789473684210526,0.75,0.47368421052631576,0.5806451612903226,random,3,0.3,0.3,0.26
0.74,0.7755781,0.0,-0.047311235,10.774716734398552,10.545285,19.05263157894737,1.0,0.3157894736842105,0.4799999999999999,gnn,3,0.3,0.3,0.28
0.74,0.7646507,0.0,-0.098306105,7.879501730698497,10.963034,16.473684210526315,0.75,0.47368421052631576,0.5806451612903226,random,3,0.3,0.3,0.28
0.76,0.7815753,0.07692307692307698,-0.019323872,9.345737553466407,9.50523,17.263157894736842,1.0,0.3684210526315789,0.5384615384615384,gnn,3,0.3,0.3,0.3
