method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyWarmStartOV,rrg,0.2,0.3,0.3,0,0.934,0.76154727,0.7573529411764708,-4.245951,36.53939272775612,41.59496,97.84558823529412,1.0,0.7573529411764706,0.8619246861924686
greedyWarmStartOV,rrg,0.3,0.3,0.3,0,1.0,0.79165006,1.0,-3.5836911,32.27346441184508,36.252697,68.5,1.0,1.0,1.0
greedyWarmStartOV,rrg,0.4,0.3,0.3,0,0.996,0.82289016,0.9852941176470588,-2.89641,30.0137313487281,31.541794,68.5,0.9855072463768116,1.0,0.9927007299270074
greedyWarmStartOV,rrg,0.2,0.3,0.3,1,0.906,0.76128364,0.69281045751634,-4.2517514,42.528282923595235,44.032375,124.72549019607843,1.0,0.6928104575163399,0.8185328185328186
greedyWarmStartOV,rrg,0.3,0.3,0.3,1,0.992,0.7907043,0.9738562091503268,-3.6044974,35.076574440754655,36.7606,78.61437908496733,0.9933774834437086,0.9803921568627451,0.9868421052631579
greedyWarmStartOV,rrg,0.4,0.3,0.3,1,1.0,0.8203365,1.0,-2.95259,31.89794535032496,32.117584,77.0,1.0,1.0,1.0
greedyWarmStartOV,rrg,0.2,0.3,0.3,2,0.92,0.7613289,0.7163120567375888,-4.250756,42.866393075466114,44.65803,119.25531914893617,0.9902912621359223,0.723404255319149,0.8360655737704918
greedyWarmStartOV,rrg,0.3,0.3,0.3,2,0.996,0.79015946,0.9858156028368794,-3.6164842,32.95505598384368,35.2772,72.36879432624113,1.0,0.9858156028368794,0.9928571428571429
greedyWarmStartOV,rrg,0.4,0.3,0.3,2,1.0,0.819108,1.0,-2.979617,29.59273413318431,31.363415,71.0,1.0,1.0,1.0
