method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyOV,rrg,0.2,0.3,0.3,2,0.8333333333333334,0.7612593,0.3636363636363637,-1.8648909,9.727682583556614,12.2975445,12.909090909090908,1.0,0.36363636363636365,0.5333333333333333
greedyOV,rrg,0.30000000000000004,0.3,0.3,2,0.9047619047619048,0.78568506,0.6363636363636364,-1.5717818,7.766885826366599,10.321165,9.272727272727273,1.0,0.6363636363636364,0.7777777777777778
greedyOV,rrg,0.4,0.3,0.3,2,0.9285714285714286,0.81404495,0.7272727272727274,-1.2314627,7.392073577912622,8.986974,9.363636363636363,1.0,0.7272727272727273,0.8421052631578948
greedyOV,rrg,0.5,0.3,0.3,2,0.9761904761904762,0.83988035,0.909090909090909,-0.9214377,5.824897265578494,7.3875675,6.545454545454546,1.0,0.9090909090909091,0.9523809523809523
greedyOV,rrg,0.6000000000000001,0.3,0.3,2,0.9761904761904762,0.8653993,0.909090909090909,-0.61520994,4.571324885121083,6.176726,6.181818181818182,1.0,0.9090909090909091,0.9523809523809523
greedyOV,rrg,0.7000000000000001,0.3,0.3,2,0.9761904761904762,0.8884818,0.909090909090909,-0.33821973,4.2437148435693315,5.545436,6.2727272727272725,1.0,0.9090909090909091,0.9523809523809523
greedyOV,rrg,0.8,0.3,0.3,2,1.0,0.90424836,1.0,-0.14902082,2.181970967404431,4.3898644,6.0,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,2,1.0,0.94743973,1.0,0.36927617,1.491050057613226,2.7784991,6.0,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,2,1.0,0.9764406,1.0,0.717287,1.1509912378998355,2.1983027,6.0,1.0,1.0,1.0
greedyOV,rrg,0.0,0.3,0.3,3,0.7857142857142857,0.70000166,0.0,-2.5999835,12.804993737842945,20.111385,22.22222222222222,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,3,0.8333333333333334,0.7317464,0.22222222222222246,-2.2190466,8.16565620386989,15.225737,15.11111111111111,1.0,0.2222222222222222,0.3636363636363636
greedyOV,rrg,0.2,0.3,0.3,3,0.9047619047619048,0.7583331,0.5555555555555556,-1.9000057,6.287463786387101,13.042089,13.0,1.0,0.5555555555555556,0.7142857142857143
greedyOV,rrg,0.30000000000000004,0.3,0.3,3,0.9047619047619048,0.77270645,0.5555555555555556,-1.7275252,4.6252949962593854,10.79991,13.222222222222221,1.0,0.5555555555555556,0.7142857142857143
greedyOV,rrg,0.4,0.3,0.3,3,0.9523809523809523,0.79730916,0.7777777777777776,-1.4322923,3.5042041003276343,8.90931,8.777777777777779,1.0,0.7777777777777778,0.8750000000000001
greedyOV,rrg,0.5,0.3,0.3,3,0.9761904761904762,0.8360797,0.8888888888888887,-0.96704525,2.5993922499400917,6.6011796,5.555555555555555,1.0,0.8888888888888888,0.9411764705882353
greedyOV,rrg,0.6000000000000001,0.3,0.3,3,1.0,0.8580626,1.0,-0.7032501,2.287457443360416,5.587466,5.0,1.0,1.0,1.0
greedyOV,rrg,0.7000000000000001,0.3,0.3,3,1.0,0.8920316,1.0,-0.2956219,1.6999066560978002,4.682372,5.0,1.0,1.0,1.0
greedyOV,rrg,0.8,0.3,0.3,3,1.0,0.9171405,1.0,0.005684858,1.2391453161055803,3.0235825,5.0,1.0,1.0,1.0
greedyOV,rrg,0.9,0.3,0.3,3,1.0,0.938795,1.0,0.26553893,0.6592672212318915,2.4714408,5.0,1.0,1.0,1.0
greedyOV,rrg,1.0,0.3,0.3,3,1.0,0.9739993,1.0,0.68799156,0.74938568931379,1.9609953,5.0,1.0,1.0,1.0
greedyOV,rrg,0.0,0.3,0.3,4,0.8095238095238095,0.7000016,0.0,-2.5999842,14.992375733844577,20.469475,23.5,0.0,0.0,0.0
greedyOV,rrg,0.1,0.3,0.3,4,0.8809523809523809,0.72584474,0.37499999999999983,-2.2898662,9.396598636187214,15.365246,11.0,1.0,0.375,0.5454545454545454
greedyOV,rrg,0.2,0.3,0.3,4,0.9047619047619048,0.7659579,0.5,-1.8085079,8.759416644513427,14.372078,13.625,1.0,0.5,0.6666666666666666
greedyOV,rrg,0.30000000000000004,0.3,0.3,4,0.9285714285714286,0.81078565,0.6250000000000001,-1.2705743,7.010627042401238,10.391368,9.375,0.8571428571428571,0.75,0.7999999999999999
greedyOV,rrg,0.4,0.3,0.3,4,0.9523809523809523,0.83452487,0.7499999999999997,-0.98570347,6.884465913889435,9.099321,7.0,0.875,0.875,0.875
greedyOV,rrg,0.5,0.3,0.3,4,0.9761904761904762,0.87006986,0.8749999999999999,-0.55916315,5.359068244438708,7.3007603,4.5,0.8888888888888888,1.0,0.9411764705882353
greedyOV,rrg,0.6000000000000001,0.3,0.3,4,1.0,0.88608724,1.0,-0.36695445,5.2144809045379175,7.047015,4.5,1.0,1.0,1.0
