method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedyWarmStartMOV,rrg,0.1,0.3,0.3,3,0.78,0.7335613,0.21428571428571447,-2.1972678,10.148653360615864,13.730849,17.214285714285715,0.7142857142857143,0.35714285714285715,0.4761904761904762
greedyWarmStartMOV,rrg,0.2,0.3,0.3,3,0.82,0.7858045,0.35714285714285704,-1.5703484,7.419218326408464,8.820835,13.714285714285714,0.7272727272727273,0.5714285714285714,0.64
greedyWarmStartMOV,rrg,0.30000000000000004,0.3,0.3,3,0.82,0.8268234,0.35714285714285704,-1.0781211,6.938929836974129,6.5339494,12.214285714285714,0.6923076923076923,0.6428571428571429,0.6666666666666666
greedyWarmStartMOV,rrg,0.4,0.3,0.3,3,0.84,0.87004143,0.4285714285714285,-0.55950433,7.07501581585262,4.1917686,10.428571428571429,0.7142857142857143,0.7142857142857143,0.7142857142857143
greedyWarmStartMOV,rrg,0.5,0.3,0.3,3,0.88,0.9082478,0.5714285714285715,-0.10102711,6.791327402487289,3.5969617,9.714285714285714,0.7857142857142857,0.7857142857142857,0.7857142857142857
greedyWarmStartMOV,rrg,0.6000000000000001,0.3,0.3,3,0.9,0.94260454,0.642857142857143,0.31125385,6.542260382431185,2.7508078,9.071428571428571,0.8,0.8571428571428571,0.8275862068965518
greedyWarmStartMOV,rrg,0.7000000000000001,0.3,0.3,3,0.9,0.9677391,0.642857142857143,0.6128689,6.2689436939953715,2.250125,8.428571428571429,0.8,0.8571428571428571,0.8275862068965518
greedyWarmStartMOV,rrg,0.8,0.3,0.3,3,0.9,0.97971255,0.642857142857143,0.7565503,2.9475767995229694,1.7164373,8.142857142857142,0.8,0.8571428571428571,0.8275862068965518
greedyWarmStartMOV,rrg,0.9,0.3,0.3,3,0.9,0.97970694,0.642857142857143,0.7564831,2.9469050571746402,1.7172835,7.928571428571429,0.8,0.8571428571428571,0.8275862068965518
greedyWarmStartMOV,rrg,1.0,0.3,0.3,3,1.0,0.98478025,1.0,0.81736284,1.8708843206503667,2.0770738,7.5,1.0,1.0,1.0
greedyWarmStartMOV,rrg,0.0,0.3,0.3,4,0.72,0.70000166,0.0,-2.5999835,16.680887282593318,20.571655,24.857142857142858,0.0,0.0,0.0
greedyWarmStartMOV,rrg,0.1,0.3,0.3,4,0.68,0.75133926,-0.14285714285714257,-1.9839318,12.828003187723661,13.395066,25.071428571428573,0.3333333333333333,0.14285714285714285,0.2
greedyWarmStartMOV,rrg,0.2,0.3,0.3,4,0.7,0.7974888,-0.07142857142857148,-1.4301366,10.161153494492249,8.835583,20.928571428571427,0.45454545454545453,0.35714285714285715,0.4
greedyWarmStartMOV,rrg,0.30000000000000004,0.3,0.3,4,0.72,0.8363639,0.0,-0.9636349,6.912608529880157,6.2187223,15.857142857142858,0.5,0.5,0.5
greedyWarmStartMOV,rrg,0.4,0.3,0.3,4,0.8,0.87721777,0.2857142857142859,-0.47338817,6.437068184893338,4.6150584,12.714285714285714,0.6428571428571429,0.6428571428571429,0.6428571428571429
greedyWarmStartMOV,rrg,0.5,0.3,0.3,4,0.82,0.91505134,0.35714285714285704,-0.01938488,5.058421578794313,3.352159,11.928571428571429,0.6666666666666666,0.7142857142857143,0.689655172413793
greedyWarmStartMOV,rrg,0.6000000000000001,0.3,0.3,4,0.82,0.94153804,0.35714285714285704,0.29845577,4.876202957930102,2.9614856,12.0,0.6666666666666666,0.7142857142857143,0.689655172413793
greedyWarmStartMOV,rrg,0.7000000000000001,0.3,0.3,4,0.84,0.95434844,0.4285714285714285,0.4521808,4.125308002427655,2.7378645,11.428571428571429,0.7142857142857143,0.7142857142857143,0.7142857142857143
greedyWarmStartMOV,rrg,0.8,0.3,0.3,4,0.84,0.9603627,0.4285714285714285,0.5243516,4.088920207848822,2.588582,11.071428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143
greedyWarmStartMOV,rrg,0.9,0.3,0.3,4,0.9,0.9681289,0.642857142857143,0.6175467,3.5032652431422573,1.8497169,9.571428571428571,0.8461538461538461,0.7857142857142857,0.8148148148148148
greedyWarmStartMOV,rrg,1.0,0.3,0.3,4,1.0,0.9679233,1.0,0.61507905,1.6247137318914822,1.3976359,7.5,1.0,1.0,1.0
