method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.0,0.1,0.3,0,0.884,0.8999999,0.0,0.0,29.270480038062427,15.7016115,237.24137931034483,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,1,0.902,0.8999999,0.0,0.0,23.916924003524517,15.691896,243.16326530612244,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,2,0.896,0.8999999,0.0,0.0,25.682417536899564,15.729111,277.4423076923077,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,3,0.914,0.8999999,0.0,0.0,23.82030879913287,15.732434,218.69767441860466,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,4,0.89,0.89999986,0.0,0.0,23.98379741664691,15.712009,256.09090909090907,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,5,0.896,0.8999999,0.0,0.0,24.94003630535394,15.720289,282.0769230769231,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,6,0.902,0.8999999,0.0,0.0,23.63886512244831,15.7111845,277.0,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,7,0.896,0.8999999,0.0,0.0,26.70308691548792,15.693605,203.92307692307693,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,8,0.906,0.9,0.0,0.0,23.421997801932825,15.73516,284.8510638297872,0.0,0.0,0.0
random,rrg,0.0,0.1,0.3,9,0.888,0.8999999,0.0,0.0,26.653753188548016,15.700036,263.0,0.0,0.0,0.0
random,rrg,0.1,0.1,0.3,0,0.884,0.89678735,-0.017543859649122823,-0.032125685,18.829569832570087,13.489977,180.26315789473685,0.47058823529411764,0.14035087719298245,0.2162162162162162
random,rrg,0.1,0.1,0.3,1,0.882,0.90090555,-0.4047619047619053,0.009056322,16.633518028624145,12.961595,201.1904761904762,0.09523809523809523,0.047619047619047616,0.06349206349206349
random,rrg,0.1,0.1,0.3,2,0.876,,-0.44186046511627963,,,,203.67441860465115,0.0,0.0,0.0
random,rrg,0.1,0.1,0.3,3,0.882,,-0.15686274509803938,,,,201.4313725490196,0.2777777777777778,0.09803921568627451,0.14492753623188406
random,rrg,0.1,0.1,0.3,4,0.872,0.8896127,-0.04918032786885251,-0.10387299,19.10729395589185,13.600129,210.91803278688525,0.42857142857142855,0.14754098360655737,0.21951219512195122
random,rrg,0.1,0.1,0.3,5,0.888,,-0.24444444444444474,,,,178.35555555555555,0.2608695652173913,0.13333333333333333,0.1764705882352941
random,rrg,0.1,0.1,0.3,6,0.886,0.8973965,-0.11764705882352954,-0.026034707,18.95492453945694,13.209678,177.72549019607843,0.375,0.17647058823529413,0.24
random,rrg,0.1,0.1,0.3,7,0.888,0.8924683,-0.09803921568627462,-0.07531637,16.438260090851728,13.454398,186.7843137254902,0.35294117647058826,0.11764705882352941,0.17647058823529413
random,rrg,0.1,0.1,0.3,8,0.888,0.88468313,-0.03703703703703708,-0.15316771,20.48835512221309,14.375334,219.11111111111111,0.4375,0.12962962962962962,0.19999999999999998
random,rrg,0.1,0.1,0.3,9,0.88,0.8950187,-0.11111111111111123,-0.049812157,20.042782543751894,13.200065,218.09259259259258,0.36363636363636365,0.14814814814814814,0.21052631578947367
random,rrg,0.2,0.1,0.3,0,0.892,,-0.08000000000000008,,,,144.32,0.4375,0.28,0.34146341463414637
random,rrg,0.2,0.1,0.3,1,0.89,,-0.037735849056603814,,,,144.1320754716981,0.46875,0.2830188679245283,0.35294117647058826
random,rrg,0.2,0.1,0.3,2,0.886,0.9043573,-0.11764705882352954,0.04357394,14.754700744808517,10.540813,139.15686274509804,0.4166666666666667,0.29411764705882354,0.3448275862068966
random,rrg,0.2,0.1,0.3,3,0.9,,-0.11111111111111124,,,,135.37777777777777,0.42424242424242425,0.3111111111111111,0.3589743589743589
random,rrg,0.2,0.1,0.3,4,0.894,0.90548646,-0.29268292682926866,0.054865435,13.663263771584687,10.705818,164.390243902439,0.3,0.21951219512195122,0.2535211267605634
random,rrg,0.2,0.1,0.3,5,0.888,,-0.14285714285714302,,,,156.77551020408163,0.3939393939393939,0.2653061224489796,0.3170731707317074
random,rrg,0.2,0.1,0.3,6,0.87,0.89580935,0.02985074626865674,-0.041905608,14.50853997037983,11.476766,158.02985074626866,0.53125,0.2537313432835821,0.3434343434343434
random,rrg,0.2,0.1,0.3,7,0.868,0.8986012,-0.22222222222222246,-0.013986806,15.121598072193311,10.717573,152.24074074074073,0.35,0.25925925925925924,0.29787234042553196
random,rrg,0.2,0.1,0.3,8,0.882,0.8972159,-0.1800000000000002,-0.027839502,14.787982726611574,10.701496,163.1,0.38461538461538464,0.3,0.33707865168539325
random,rrg,0.2,0.1,0.3,9,0.902,0.898558,-0.04255319148936175,-0.014419552,13.432776425895339,11.021018,160.70212765957447,0.46875,0.3191489361702128,0.379746835443038
random,rrg,0.30000000000000004,0.1,0.3,0,0.906,0.91334593,0.14545454545454561,0.13345954,12.835338623293813,9.065109,125.2909090909091,0.6052631578947368,0.41818181818181815,0.49462365591397855
random,rrg,0.30000000000000004,0.1,0.3,1,0.868,,-0.2941176470588239,,,,117.09803921568627,0.3584905660377358,0.37254901960784315,0.3653846153846154
random,rrg,0.30000000000000004,0.1,0.3,2,0.888,,-0.16666666666666685,,,,99.0,0.40476190476190477,0.3541666666666667,0.3777777777777778
random,rrg,0.30000000000000004,0.1,0.3,3,0.892,,0.06896551724137938,,,,112.15517241379311,0.5476190476190477,0.39655172413793105,0.4600000000000001
random,rrg,0.30000000000000004,0.1,0.3,4,0.904,,0.020408163265306145,,,,121.16326530612245,0.5172413793103449,0.30612244897959184,0.38461538461538464
random,rrg,0.30000000000000004,0.1,0.3,5,0.874,,-0.21153846153846176,,,,139.67307692307693,0.358974358974359,0.2692307692307692,0.30769230769230765
random,rrg,0.30000000000000004,0.1,0.3,6,0.876,,-0.05084745762711869,,,,135.74576271186442,0.46153846153846156,0.3050847457627119,0.3673469387755103
random,rrg,0.30000000000000004,0.1,0.3,7,0.876,,-0.1923076923076925,,,,128.82692307692307,0.38095238095238093,0.3076923076923077,0.3404255319148936
random,rrg,0.30000000000000004,0.1,0.3,8,0.886,,-0.14000000000000015,,,,108.72,0.4339622641509434,0.46,0.44660194174757284
random,rrg,0.30000000000000004,0.1,0.3,9,0.866,,-0.06349206349206354,,,,127.07936507936508,0.46296296296296297,0.3968253968253968,0.42735042735042733
random,rrg,0.4,0.1,0.3,0,0.906,,0.17543859649122825,,,,96.89473684210526,0.6086956521739131,0.49122807017543857,0.5436893203883495
random,rrg,0.4,0.1,0.3,1,0.908,,-0.04545454545454551,,,,91.45454545454545,0.4782608695652174,0.5,0.4888888888888889
random,rrg,0.4,0.1,0.3,2,0.892,,-0.05882352941176477,,,,111.56862745098039,0.47368421052631576,0.5294117647058824,0.5
random,rrg,0.4,0.1,0.3,3,0.902,,0.09259259259259268,,,,87.83333333333333,0.5396825396825397,0.6296296296296297,0.5811965811965812
random,rrg,0.4,0.1,0.3,4,0.898,,-0.34210526315789525,,,,72.55263157894737,0.38596491228070173,0.5789473684210527,0.4631578947368421
random,rrg,0.4,0.1,0.3,5,0.878,,-0.15094339622641526,,,,118.0754716981132,0.4230769230769231,0.41509433962264153,0.4190476190476191
random,rrg,0.4,0.1,0.3,6,0.92,,0.06976744186046521,,,,84.93023255813954,0.5384615384615384,0.4883720930232558,0.5121951219512196
random,rrg,0.4,0.1,0.3,7,0.898,,-0.06250000000000007,,,,75.77083333333333,0.47368421052631576,0.5625,0.5142857142857142
random,rrg,0.4,0.1,0.3,8,0.888,,-0.018181818181818202,,,,95.2909090909091,0.4909090909090909,0.4909090909090909,0.4909090909090909
random,rrg,0.4,0.1,0.3,9,0.884,,-0.0545454545454546,,,,81.7090909090909,0.4727272727272727,0.4727272727272727,0.4727272727272727
random,rrg,0.5,0.1,0.3,0,0.904,,-0.09090909090909102,,,,75.02272727272727,0.46551724137931033,0.6136363636363636,0.5294117647058822
random,rrg,0.5,0.1,0.3,1,0.918,,0.21153846153846176,,,,62.65384615384615,0.6,0.6346153846153846,0.616822429906542
random,rrg,0.5,0.1,0.3,2,0.888,,0.05084745762711869,,,,86.50847457627118,0.5223880597014925,0.5932203389830508,0.5555555555555555
random,rrg,0.5,0.1,0.3,3,0.894,,0.0701754385964913,,,,73.78947368421052,0.532258064516129,0.5789473684210527,0.5546218487394958
random,rrg,0.5,0.1,0.3,4,0.916,,0.04545454545454551,,,,70.75,0.5217391304347826,0.5454545454545454,0.5333333333333332
random,rrg,0.5,0.1,0.3,5,0.914,,0.0444444444444445,,,,74.0,0.5192307692307693,0.6,0.5567010309278351
random,rrg,0.5,0.1,0.3,6,0.922,,0.3606557377049184,,,,74.49180327868852,0.6774193548387096,0.6885245901639344,0.6829268292682927
random,rrg,0.5,0.1,0.3,7,0.906,,0.09615384615384626,,,,68.90384615384616,0.5423728813559322,0.6153846153846154,0.5765765765765766
random,rrg,0.5,0.1,0.3,8,0.912,,-0.25714285714285756,,,,71.97142857142858,0.41818181818181815,0.6571428571428571,0.5111111111111111
random,rrg,0.5,0.1,0.3,9,0.918,,0.16326530612244916,,,,72.44897959183673,0.5740740740740741,0.6326530612244898,0.6019417475728156
random,rrg,0.6000000000000001,0.1,0.3,0,0.926,,0.22916666666666693,,,,54.875,0.5901639344262295,0.75,0.6605504587155964
random,rrg,0.6000000000000001,0.1,0.3,1,0.936,,0.384615384615385,,,,54.84615384615385,0.6923076923076923,0.6923076923076923,0.6923076923076923
random,rrg,0.6000000000000001,0.1,0.3,2,0.934,,0.2978723404255323,,,,45.91489361702128,0.64,0.6808510638297872,0.6597938144329897
random,rrg,0.6000000000000001,0.1,0.3,3,0.938,,0.11428571428571288,,,,43.542857142857144,0.5416666666666666,0.7428571428571429,0.6265060240963857
random,rrg,0.6000000000000001,0.1,0.3,4,0.906,,0.21666666666666687,,,,59.81666666666667,0.589041095890411,0.7166666666666667,0.6466165413533834
random,rrg,0.6000000000000001,0.1,0.3,5,0.912,,0.16981132075471717,,,,72.56603773584905,0.5818181818181818,0.6037735849056604,0.5925925925925926
random,rrg,0.6000000000000001,0.1,0.3,6,0.93,,0.3518518518518522,,,,68.64814814814815,0.6727272727272727,0.6851851851851852,0.6788990825688074
random,rrg,0.6000000000000001,0.1,0.3,7,0.932,,0.19047619047619072,,,,56.42857142857143,0.58,0.6904761904761905,0.6304347826086957
random,rrg,0.6000000000000001,0.1,0.3,8,0.922,,0.170212765957447,,,,51.59574468085106,0.5625,0.7659574468085106,0.6486486486486486
random,rrg,0.6000000000000001,0.1,0.3,9,0.914,,0.3676470588235297,,,,67.6029411764706,0.6666666666666666,0.7352941176470589,0.6993006993006994
random,rrg,0.7000000000000001,0.1,0.3,0,0.936,,0.2727272727272731,,,,41.31818181818182,0.603448275862069,0.7954545454545454,0.6862745098039215
random,rrg,0.7000000000000001,0.1,0.3,1,0.946,,0.3863636363636356,,,,40.36363636363637,0.6545454545454545,0.8181818181818182,0.7272727272727274
random,rrg,0.7000000000000001,0.1,0.3,2,0.946,,0.5344827586206892,,,,45.8448275862069,0.746031746031746,0.8103448275862069,0.7768595041322314
random,rrg,0.7000000000000001,0.1,0.3,3,0.924,,0.35593220338983084,,,,51.813559322033896,0.647887323943662,0.7796610169491526,0.7076923076923076
random,rrg,0.7000000000000001,0.1,0.3,4,0.928,,0.2941176470588239,,,,43.588235294117645,0.6086956521739131,0.8235294117647058,0.7
random,rrg,0.7000000000000001,0.1,0.3,5,0.938,,0.2954545454545446,,,,44.59090909090909,0.6101694915254238,0.8181818181818182,0.6990291262135923
random,rrg,0.7000000000000001,0.1,0.3,6,0.946,,0.3076923076923067,,,,34.58974358974359,0.6071428571428571,0.8717948717948718,0.7157894736842105
random,rrg,0.7000000000000001,0.1,0.3,7,0.93,,0.2222222222222225,,,,49.28888888888889,0.5862068965517241,0.7555555555555555,0.6601941747572815
random,rrg,0.7000000000000001,0.1,0.3,8,0.936,,0.4666666666666671,,,,46.3,0.6842105263157895,0.8666666666666667,0.7647058823529413
random,rrg,0.7000000000000001,0.1,0.3,9,0.936,,0.40740740740740783,,,,48.648148148148145,0.6964285714285714,0.7222222222222222,0.7090909090909091
random,rrg,0.8,0.1,0.3,0,0.942,,0.4313725490196072,,,,42.01960784313726,0.6571428571428571,0.9019607843137255,0.7603305785123967
random,rrg,0.8,0.1,0.3,1,0.946,,0.5423728813559318,,,,41.88135593220339,0.7222222222222222,0.8813559322033898,0.7938931297709924
random,rrg,0.8,0.1,0.3,2,0.956,,0.584905660377358,,,,41.37735849056604,0.746031746031746,0.8867924528301887,0.8103448275862069
random,rrg,0.8,0.1,0.3,3,0.956,,0.521739130434782,,,,41.04347826086956,0.7307692307692307,0.8260869565217391,0.7755102040816326
random,rrg,0.8,0.1,0.3,4,0.948,,0.5094339622641504,,,,42.18867924528302,0.7213114754098361,0.8301886792452831,0.7719298245614035
random,rrg,0.8,0.1,0.3,5,0.952,,0.5199999999999995,,,,42.48,0.7241379310344828,0.84,0.7777777777777777
random,rrg,0.8,0.1,0.3,6,0.948,,0.518518518518518,,,,42.0,0.7258064516129032,0.8333333333333334,0.7758620689655172
random,rrg,0.8,0.1,0.3,7,0.94,,0.44444444444444386,,,,43.18518518518518,0.6764705882352942,0.8518518518518519,0.7540983606557378
random,rrg,0.8,0.1,0.3,8,0.948,,0.49999999999999944,,,,41.25,0.703125,0.8653846153846154,0.7758620689655172
random,rrg,0.8,0.1,0.3,9,0.95,,0.49999999999999944,,,,37.24,0.6923076923076923,0.9,0.7826086956521738
random,rrg,0.9,0.1,0.3,0,0.95,,0.545454545454545,,,,37.61818181818182,0.7205882352941176,0.8909090909090909,0.7967479674796749
random,rrg,0.9,0.1,0.3,1,0.98,,0.7435897435897433,,,,24.17948717948718,0.8222222222222222,0.9487179487179487,0.8809523809523809
random,rrg,0.9,0.1,0.3,2,0.984,,0.8181818181818179,,,,27.681818181818183,0.8461538461538461,1.0,0.9166666666666666
random,rrg,0.9,0.1,0.3,3,0.964,,0.6785714285714283,,,,36.357142857142854,0.796875,0.9107142857142857,0.85
random,rrg,0.9,0.1,0.3,4,0.966,,0.6599999999999996,,,,31.66,0.7704918032786885,0.94,0.8468468468468469
random,rrg,0.9,0.1,0.3,5,0.97,,0.6808510638297869,,,,29.04255319148936,0.7758620689655172,0.9574468085106383,0.8571428571428572
random,rrg,0.9,0.1,0.3,6,0.972,,0.7499999999999998,,,,33.44642857142857,0.8181818181818182,0.9642857142857143,0.8852459016393442
random,rrg,0.9,0.1,0.3,7,0.978,,0.760869565217391,,,,28.108695652173914,0.8181818181818182,0.9782608695652174,0.8910891089108911
random,rrg,0.9,0.1,0.3,8,0.974,,0.6976744186046507,,,,27.41860465116279,0.8,0.9302325581395349,0.8602150537634408
random,rrg,0.9,0.1,0.3,9,0.974,,0.6976744186046507,,,,24.069767441860463,0.7777777777777778,0.9767441860465116,0.8659793814432991
random,rrg,1.0,0.1,0.3,0,0.996,,0.9636363636363636,,,,28.054545454545455,0.9649122807017544,1.0,0.9821428571428572
random,rrg,1.0,0.1,0.3,1,1.0,,1.0,,,,25.5,1.0,1.0,1.0
random,rrg,1.0,0.1,0.3,2,0.992,,0.9272727272727272,,,,28.418181818181818,0.9322033898305084,1.0,0.9649122807017544
random,rrg,1.0,0.1,0.3,3,0.996,,0.9574468085106382,,,,24.5531914893617,0.9591836734693877,1.0,0.9791666666666666
random,rrg,1.0,0.1,0.3,4,0.996,,0.9534883720930232,,,,23.6046511627907,0.9555555555555556,1.0,0.9772727272727273
random,rrg,1.0,0.1,0.3,5,0.99,,0.8958333333333333,,,,27.354166666666668,0.9056603773584906,1.0,0.9504950495049505
random,rrg,1.0,0.1,0.3,6,0.99,,0.8780487804878047,,,,23.048780487804876,0.8913043478260869,1.0,0.9425287356321839
random,rrg,1.0,0.1,0.3,7,0.99,,0.8936170212765956,,,,26.0,0.9038461538461539,1.0,0.9494949494949495
random,rrg,1.0,0.1,0.3,8,0.988,,0.8846153846153845,,,,27.75,0.896551724137931,1.0,0.9454545454545454
random,rrg,1.0,0.1,0.3,9,0.996,,0.9534883720930232,,,,22.13953488372093,0.9555555555555556,1.0,0.9772727272727273
random,rrg,0.0,0.2,0.3,0,0.79,0.80000013,0.0,0.0,22.262523680307744,20.26898,228.65714285714284,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,1,0.822,0.8000001,0.0,0.0,21.529212498232592,20.341972,236.38202247191012,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,2,0.82,0.80000013,0.0,0.0,21.271835185128822,20.39774,256.74444444444447,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,3,0.748,0.80000013,0.0,0.0,25.28146726698574,20.227394,258.1587301587302,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,4,0.788,0.80000013,0.0,0.0,21.83393387012391,20.325035,246.31132075471697,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,5,0.766,0.80000013,0.0,0.0,23.409532253913202,20.315742,242.03418803418805,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,6,0.814,0.80000013,0.0,0.0,22.072055568037378,20.372734,211.79569892473117,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,7,0.792,0.80000013,0.0,0.0,21.968136937608165,20.30906,258.4807692307692,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,8,0.786,0.80000013,0.0,0.0,22.3962950179979,20.306772,246.60747663551402,0.0,0.0,0.0
random,rrg,0.0,0.2,0.3,9,0.806,0.80000013,0.0,0.0,22.59299330030734,20.36618,248.1958762886598,0.0,0.0,0.0
random,rrg,0.1,0.2,0.3,0,0.8,0.817193,0.07407407407407415,0.08596426,18.16785895195544,15.863456,205.37037037037038,0.6111111111111112,0.2037037037037037,0.3055555555555555
random,rrg,0.1,0.2,0.3,1,0.838,0.8085321,0.02409638554216869,0.04265997,16.51030268498367,16.72853,201.4578313253012,0.5555555555555556,0.12048192771084337,0.19801980198019803
random,rrg,0.1,0.2,0.3,2,0.798,,-0.0412371134020619,,,,210.7835051546392,0.43333333333333335,0.13402061855670103,0.20472440944881892
random,rrg,0.1,0.2,0.3,3,0.776,0.8117679,-0.009009009009009018,0.058839045,17.690565472807307,15.878189,226.94594594594594,0.47619047619047616,0.09009009009009009,0.15151515151515152
random,rrg,0.1,0.2,0.3,4,0.814,0.8058061,0.04123711340206133,0.029029865,16.137248293776505,16.613743,206.340206185567,0.5769230769230769,0.15463917525773196,0.24390243902439027
random,rrg,0.1,0.2,0.3,5,0.844,,0.048780487804878085,,,,204.4878048780488,0.5769230769230769,0.18292682926829268,0.2777777777777778
random,rrg,0.1,0.2,0.3,6,0.832,0.8111793,0.12499999999999957,0.055895783,17.34609085755034,16.431913,196.89583333333334,0.7142857142857143,0.20833333333333334,0.3225806451612903
random,rrg,0.1,0.2,0.3,7,0.832,0.8102543,-0.03703703703703706,0.051270757,16.23594811547325,16.689789,190.06172839506172,0.42105263157894735,0.09876543209876543,0.16
random,rrg,0.1,0.2,0.3,8,0.814,,0.07920792079207875,,,,194.22772277227722,0.6666666666666666,0.15841584158415842,0.256
random,rrg,0.1,0.2,0.3,9,0.83,0.80770427,0.09574468085106336,0.03852072,14.721274723763866,16.310066,179.59574468085106,0.6666666666666666,0.19148936170212766,0.29752066115702475
random,rrg,0.2,0.2,0.3,0,0.84,0.8386572,0.10112359550561804,0.19328548,12.352245206518319,12.674001,139.59550561797752,0.5957446808510638,0.3146067415730337,0.4117647058823529
random,rrg,0.2,0.2,0.3,1,0.828,0.8346124,0.19626168224299034,0.17306161,11.308194491320643,12.204358,144.0467289719626,0.6981132075471698,0.34579439252336447,0.46249999999999997
random,rrg,0.2,0.2,0.3,2,0.782,,0.060344827586206955,,,,179.6206896551724,0.5686274509803921,0.25,0.3473053892215569
random,rrg,0.2,0.2,0.3,3,0.782,,-0.04807692307692313,,,,180.45192307692307,0.4444444444444444,0.19230769230769232,0.2684563758389262
random,rrg,0.2,0.2,0.3,4,0.82,,0.09090909090909045,,,,154.16161616161617,0.5918367346938775,0.29292929292929293,0.3918918918918919
random,rrg,0.2,0.2,0.3,5,0.824,0.82673794,0.10204081632653016,0.13368939,13.43760928639087,13.481199,165.53061224489795,0.631578947368421,0.24489795918367346,0.3529411764705882
random,rrg,0.2,0.2,0.3,6,0.834,0.8310064,0.05681818181818185,0.15503149,12.909228558764006,13.136693,152.67045454545453,0.5555555555555556,0.2840909090909091,0.37593984962406013
random,rrg,0.2,0.2,0.3,7,0.798,,0.0818181818181819,,,,180.61818181818182,0.6046511627906976,0.23636363636363636,0.3398692810457516
random,rrg,0.2,0.2,0.3,8,0.796,0.82286316,0.028571428571428602,0.11431523,11.548453250444737,12.693747,174.38095238095238,0.5306122448979592,0.24761904761904763,0.33766233766233766
random,rrg,0.2,0.2,0.3,9,0.806,,0.13392857142857156,,,,180.51785714285714,0.6530612244897959,0.2857142857142857,0.39751552795031053
random,rrg,0.30000000000000004,0.2,0.3,0,0.826,,0.07446808510638248,,,,149.24468085106383,0.5636363636363636,0.32978723404255317,0.4161073825503355
random,rrg,0.30000000000000004,0.2,0.3,1,0.844,,0.13333333333333341,,,,131.74444444444444,0.5967741935483871,0.4111111111111111,0.4868421052631579
random,rrg,0.30000000000000004,0.2,0.3,2,0.816,,0.17857142857142824,,,,139.86607142857142,0.6515151515151515,0.38392857142857145,0.48314606741573035
random,rrg,0.30000000000000004,0.2,0.3,3,0.83,,0.10526315789473638,,,,138.6,0.578125,0.3894736842105263,0.46540880503144655
random,rrg,0.30000000000000004,0.2,0.3,4,0.828,0.84610075,0.07526881720430112,0.23050323,12.237821033775653,11.23618,146.49462365591398,0.5636363636363636,0.3333333333333333,0.4189189189189189
random,rrg,0.30000000000000004,0.2,0.3,5,0.83,,0.22018348623853182,,,,153.27522935779817,0.7068965517241379,0.3761467889908257,0.4910179640718563
random,rrg,0.30000000000000004,0.2,0.3,6,0.782,,0.026785714285714312,,,,151.48214285714286,0.5217391304347826,0.32142857142857145,0.39779005524861877
random,rrg,0.30000000000000004,0.2,0.3,7,0.798,,0.028846153846153876,,,,147.90384615384616,0.5263157894736842,0.28846153846153844,0.37267080745341613
random,rrg,0.30000000000000004,0.2,0.3,8,0.822,0.85168004,0.152380952380952,0.25839972,11.439241352010686,9.850882,149.34285714285716,0.625,0.38095238095238093,0.47337278106508873
random,rrg,0.30000000000000004,0.2,0.3,9,0.852,,0.25252525252525226,,,,123.47474747474747,0.6582278481012658,0.5252525252525253,0.5842696629213483
random,rrg,0.4,0.2,0.3,0,0.854,,0.2065217391304349,,,,115.02173913043478,0.6266666666666667,0.5108695652173914,0.562874251497006
random,rrg,0.4,0.2,0.3,1,0.884,0.86453724,0.402061855670103,0.32268575,7.8398111997039726,8.996451,89.85567010309278,0.7532467532467533,0.5979381443298969,0.6666666666666666
random,rrg,0.4,0.2,0.3,2,0.86,0.87737244,0.27835051546391726,0.38686183,9.158966623831015,8.365745,106.24742268041237,0.6708860759493671,0.5463917525773195,0.6022727272727273
random,rrg,0.4,0.2,0.3,3,0.832,,0.19999999999999968,,,,129.24761904761905,0.6615384615384615,0.4095238095238095,0.5058823529411764
random,rrg,0.4,0.2,0.3,4,0.836,,0.17999999999999963,,,,124.62,0.6153846153846154,0.48,0.5393258426966293
random,rrg,0.4,0.2,0.3,5,0.854,,0.22340425531914862,,,,117.56382978723404,0.6206896551724138,0.574468085106383,0.5966850828729281
random,rrg,0.4,0.2,0.3,6,0.862,,0.29591836734693855,,,,101.73469387755102,0.6986301369863014,0.5204081632653061,0.5964912280701755
random,rrg,0.4,0.2,0.3,7,0.862,,0.3099999999999998,,,,112.98,0.7123287671232876,0.52,0.6011560693641619
random,rrg,0.4,0.2,0.3,8,0.842,,0.16842105263157855,,,,111.45263157894736,0.6176470588235294,0.4421052631578947,0.5153374233128833
random,rrg,0.4,0.2,0.3,9,0.856,,0.1724137931034484,,,,115.17241379310344,0.6086956521739131,0.4827586206896552,0.5384615384615384
random,rrg,0.5,0.2,0.3,0,0.836,,0.22641509433962234,,,,97.94339622641509,0.6276595744680851,0.5566037735849056,0.59
random,rrg,0.5,0.2,0.3,1,0.866,,0.36792452830188666,,,,94.87735849056604,0.7096774193548387,0.6226415094339622,0.663316582914573
random,rrg,0.5,0.2,0.3,2,0.88,,0.3406593406593409,,,,87.91208791208791,0.7012987012987013,0.5934065934065934,0.6428571428571428
random,rrg,0.5,0.2,0.3,3,0.87,,0.235294117647059,,,,92.25882352941177,0.6219512195121951,0.6,0.6107784431137725
random,rrg,0.5,0.2,0.3,4,0.85,,0.3478260869565216,,,,107.98260869565217,0.7127659574468085,0.5826086956521739,0.6411483253588517
random,rrg,0.5,0.2,0.3,5,0.834,,0.23853211009174285,,,,104.5045871559633,0.6354166666666666,0.5596330275229358,0.5951219512195123
random,rrg,0.5,0.2,0.3,6,0.884,,0.3894736842105262,,,,85.71578947368421,0.6947368421052632,0.6947368421052632,0.6947368421052632
random,rrg,0.5,0.2,0.3,7,0.872,,0.33333333333333315,,,,97.53125,0.6739130434782609,0.6458333333333334,0.6595744680851064
random,rrg,0.5,0.2,0.3,8,0.85,,0.17582417582417592,,,,100.6923076923077,0.5909090909090909,0.5714285714285714,0.5810055865921787
random,rrg,0.5,0.2,0.3,9,0.856,,0.3454545454545453,,,,102.49090909090908,0.7159090909090909,0.5727272727272728,0.6363636363636365
random,rrg,0.6000000000000001,0.2,0.3,0,0.902,,0.5050505050505051,,,,79.35353535353535,0.7777777777777778,0.7070707070707071,0.7407407407407408
random,rrg,0.6000000000000001,0.2,0.3,1,0.888,,0.43434343434343425,,,,85.78787878787878,0.7471264367816092,0.6565656565656566,0.6989247311827956
random,rrg,0.6000000000000001,0.2,0.3,2,0.904,,0.4545454545454548,,,,67.60227272727273,0.7083333333333334,0.7727272727272727,0.7391304347826088
random,rrg,0.6000000000000001,0.2,0.3,3,0.886,,0.4411764705882352,,,,82.6470588235294,0.7227722772277227,0.7156862745098039,0.7192118226600985
random,rrg,0.6000000000000001,0.2,0.3,4,0.91,,0.5982142857142858,,,,79.10714285714286,0.8383838383838383,0.7410714285714286,0.7867298578199051
random,rrg,0.6000000000000001,0.2,0.3,5,0.898,,0.44565217391304374,,,,79.29347826086956,0.759493670886076,0.6521739130434783,0.7017543859649124
random,rrg,0.6000000000000001,0.2,0.3,6,0.91,,0.5833333333333334,,,,82.45370370370371,0.8118811881188119,0.7592592592592593,0.7846889952153111
random,rrg,0.6000000000000001,0.2,0.3,7,0.874,,0.315217391304348,,,,81.52173913043478,0.6559139784946236,0.6630434782608695,0.6594594594594594
random,rrg,0.6000000000000001,0.2,0.3,8,0.908,,0.5700934579439253,,,,78.41121495327103,0.8279569892473119,0.719626168224299,0.77
random,rrg,0.6000000000000001,0.2,0.3,9,0.888,,0.4666666666666666,,,,80.99047619047619,0.7333333333333333,0.7333333333333333,0.7333333333333333
random,rrg,0.7000000000000001,0.2,0.3,0,0.914,,0.5376344086021508,,,,67.98924731182795,0.75,0.8064516129032258,0.77720207253886
random,rrg,0.7000000000000001,0.2,0.3,1,0.888,,0.4909090909090909,,,,81.68181818181819,0.75,0.7363636363636363,0.7431192660550459
random,rrg,0.7000000000000001,0.2,0.3,2,0.924,,0.6346153846153848,,,,69.71153846153847,0.83,0.7980769230769231,0.8137254901960785
random,rrg,0.7000000000000001,0.2,0.3,3,0.922,,0.546511627906977,,,,63.80232558139535,0.7764705882352941,0.7674418604651163,0.7719298245614037
random,rrg,0.7000000000000001,0.2,0.3,4,0.898,,0.5363636363636364,,,,78.16363636363636,0.780952380952381,0.7454545454545455,0.7627906976744186
random,rrg,0.7000000000000001,0.2,0.3,5,0.906,,0.5523809523809524,,,,74.74285714285715,0.7636363636363637,0.8,0.7813953488372093
