method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
greedySubsetOV,rrg,0.8,0.3,0.3,8,1.0,0.89485323,1.0,-0.26176148933446153,0.12679443637338944,1.2946176839674097,2.0,1.0,1.0,1.0
greedySubsetOV,rrg,0.8,0.3,0.3,9,1.0,0.93166006,1.0,0.1799204778481669,1.10625102045927,1.8384094817800534,2.0,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,0,0.9,0.9236201,0.5,0.08344103895212149,0.8113083300054107,3.077025656506069,1.5,0.6666666666666666,1.0,0.8
greedySubsetOV,rrg,0.9,0.3,0.3,1,1.0,0.92048013,1.0,0.04576135772737449,1.302402522065912,1.3486952721844079,2.5,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,2,1.0,0.9699837,1.0,0.6398042773733801,0.04911616090305262,0.15988080204784214,3.5,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,3,1.0,0.9508231,1.0,0.409877397984838,3.649516190937521,3.4435133540131106,2.0,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,4,1.0,0.93024826,1.0,0.16297892641518746,0.25858543212226925,2.918297146917573,1.0,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,5,1.0,0.96076095,1.0,0.5291313002422572,0.4840725210092479,1.4330370839142947,1.5,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,6,1.0,0.9451324,1.0,0.34158834018429285,5.1896424594958415,3.3179822771862684,1.0,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,7,1.0,0.95815647,1.0,0.4978774780934997,0.29972532557201914,2.705832957057495,1.0,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,8,1.0,0.9533291,1.0,0.4399489021179443,1.940902319059121,2.780602084766227,2.0,1.0,1.0,1.0
greedySubsetOV,rrg,0.9,0.3,0.3,9,1.0,0.9384735,1.0,0.26168209592869185,2.960674960376892,2.7397388784497294,2.5,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,0,1.0,0.9689641,1.0,0.6275691098139548,0.10464714378971804,0.23367985454767237,1.5,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,1,1.0,0.991278,1.0,0.8953358877505988,0.32582367950871766,1.490486876550405,1.0,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,2,1.0,0.9656593,1.0,0.5879117460040441,3.0284927583706214,2.271636822989997,1.0,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,3,1.0,0.9627614,1.0,0.5531367190210149,1.3838956830727063,2.659606453418838,1.5,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,4,1.0,0.9833274,1.0,0.7999286174603981,4.0500002448664905,2.3836985954815892,2.5,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,5,0.9,0.9999906,0.6666666666666667,0.9998869895665621,0.39993211057041556,0.0006321578114192913,2.0,0.75,1.0,0.8571428571428571
greedySubsetOV,rrg,1.0,0.3,0.3,6,1.0,0.968964,1.0,0.6275676793021391,0.18050382033445259,0.23364844915163854,1.5,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,7,1.0,0.9866072,1.0,0.839286289044926,1.0218588644873223,1.2839084144044566,2.0,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,8,1.0,0.97811574,1.0,0.7373887866470306,2.1393550465505506,1.3048075788001134,2.5,1.0,1.0,1.0
greedySubsetOV,rrg,1.0,0.3,0.3,9,1.0,0.9984747,1.0,0.9816966013185028,0.3938570211161336,0.7240945630012613,3.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.0,0.3,0.3,0,0.3,0.7000018,0.0,-2.599979543681036,25.07440689706719,20.301276791636205,6.571428571428571,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,1,0.7,0.7000017,0.0,-2.599980258936944,14.735154923572614,19.664288406944944,6.333333333333333,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,2,0.7,0.70000327,0.0,-2.59996166228334,22.729014996844054,20.945582488645957,5.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,3,0.7,0.70000327,0.0,-2.59996166228334,12.326654709964401,20.80256278115156,5.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,4,0.7,0.70000184,0.0,-2.599978828425128,17.48076515026393,20.004381764553074,4.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,5,0.7,0.70000327,0.0,-2.59996166228334,17.49007974194313,21.188871223511516,8.333333333333334,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,6,0.6,0.7000017,0.0,-2.599980258936944,20.910862351717146,19.54592593941118,8.25,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,7,0.8,0.7000017,0.0,-2.599980258936944,13.137399947258842,20.498473812498162,6.5,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,8,0.7,0.7000033,0.0,-2.5999609470274323,19.835569347264133,21.846464112748023,6.666666666666667,0.0,0.0,0.0
greedySubsetMOV,rrg,0.0,0.3,0.3,9,0.4,0.7000033,0.0,-2.5999609470274323,28.33969763984038,21.45447657668065,4.833333333333333,0.0,0.0,0.0
greedySubsetMOV,rrg,0.1,0.3,0.3,0,0.9,0.7600012,0.5,-1.87998649596846,4.064852822414463,10.963894695303406,4.5,1.0,0.5,0.6666666666666666
greedySubsetMOV,rrg,0.1,0.3,0.3,1,0.7,0.7300016,0.24999999999999994,-2.2399812316849785,19.28181042371775,16.35380706957348,6.5,1.0,0.25,0.4
greedySubsetMOV,rrg,0.1,0.3,0.3,2,0.7,0.75999945,-0.5000000000000006,-1.8800072383897872,14.833345495452491,11.876244332848731,7.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.1,0.3,0.3,3,0.9,0.81319237,0.0,-1.2416921238165197,13.11687459812127,17.87297263470321,5.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.1,0.3,0.3,4,0.6,0.76000035,0.19999999999999996,-1.8799965095511697,9.745200949604037,9.02251626689635,5.0,1.0,0.2,0.33333333333333337
greedySubsetMOV,rrg,0.1,0.3,0.3,5,0.9,0.7600011,0.5,-1.8799872112243678,9.872512785384831,11.597680787024723,3.0,1.0,0.5,0.6666666666666666
greedySubsetMOV,rrg,0.1,0.3,0.3,6,0.7,0.7599996,0.24999999999999994,-1.8800058078779716,13.400005100902368,10.422433223171884,3.5,1.0,0.25,0.4
greedySubsetMOV,rrg,0.1,0.3,0.3,7,0.4,0.7600011,0.1428571428571429,-1.8799872112243678,18.22544194618654,11.709485208905642,4.571428571428571,1.0,0.14285714285714285,0.25
greedySubsetMOV,rrg,0.1,0.3,0.3,8,0.6,0.7599998,-0.3333333333333332,-1.8800029468543402,11.892360990248015,9.91624855274505,6.666666666666667,0.0,0.0,0.0
greedySubsetMOV,rrg,0.1,0.3,0.3,9,0.7,0.7600006,0.24999999999999994,-1.8799936485275384,3.6678235635930654,9.029041527704987,2.5,1.0,0.25,0.4
greedySubsetMOV,rrg,0.2,0.3,0.3,0,0.8,0.7899974,0.0,-1.5200318145827805,13.72785976837805,10.263834602037967,2.0,0.5,0.5,0.5
greedySubsetMOV,rrg,0.2,0.3,0.3,1,0.9,0.7815677,0.5,-1.6211883118601589,15.400631576431854,13.338184993858746,3.5,1.0,0.5,0.6666666666666666
greedySubsetMOV,rrg,0.2,0.3,0.3,2,1.0,0.8847184,1.0,-0.38337931236727535,5.825392561979571,5.633769084331285,1.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.2,0.3,0.3,3,0.7,0.78999996,0.24999999999999994,-1.5200010585787436,7.437965206915583,6.616540040788976,4.25,1.0,0.25,0.4
greedySubsetMOV,rrg,0.2,0.3,0.3,4,0.7,0.85487556,0.24999999999999994,-0.7414936403020955,20.15788656867651,6.41058092845437,4.25,1.0,0.25,0.4
greedySubsetMOV,rrg,0.2,0.3,0.3,5,0.7,0.8286732,-0.5000000000000006,-1.0559222831540782,10.079922895282074,7.438480320219879,5.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.2,0.3,0.3,6,0.9,0.82591164,0.5,-1.089060804619981,11.594650228951561,10.653906879450282,2.5,1.0,0.5,0.6666666666666666
greedySubsetMOV,rrg,0.2,0.3,0.3,7,0.8,0.84499246,-1.0,-0.8600909376361221,5.09136763639999,10.732031691012484,3.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.2,0.3,0.3,8,0.5,0.7744696,0.16666666666666663,-1.706365276900596,14.678290088782168,12.048127461916431,3.6666666666666665,1.0,0.16666666666666666,0.2857142857142857
greedySubsetMOV,rrg,0.2,0.3,0.3,9,0.7,0.79313385,0.24999999999999994,-1.4823943334565957,19.491930502263582,12.78132615592756,5.75,1.0,0.25,0.4
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,0,0.6,0.81999886,0.19999999999999996,-1.1600141906772115,4.101503895495174,4.404651678132902,4.6,0.6666666666666666,0.4,0.5
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,1,0.8,0.8283289,0.0,-1.060053601277733,10.64678484984387,11.784375462970683,3.5,0.5,0.5,0.5
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,2,0.8,0.8700598,0.0,-0.5592829130370409,2.1195876577362562,3.6171805599336744,3.0,0.5,0.5,0.5
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,3,0.7,0.8768369,0.0,-0.47795760106029533,8.1208631446158,3.807664229664499,4.0,0.5,0.3333333333333333,0.4
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,4,0.4,0.8799923,-0.9999999999999997,-0.4400926685554191,2.3282683290560184,1.5661583939123949,5.0,0.0,0.0,0.0
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,5,0.6,0.85867465,0.0,-0.6959046592485092,21.555338762828054,7.438797172417516,4.25,0.5,0.25,0.3333333333333333
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,6,0.7,0.9033343,0.0,-0.1599884414645294,12.212217954059481,2.759104770822923,4.0,0.5,0.3333333333333333,0.4
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,7,0.8,0.82613647,0.0,-1.0863628593356274,5.166720173965539,7.289268410394503,3.0,0.5,0.5,0.5
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,8,0.8,0.82365674,0.0,-1.1161196508692863,9.847805614721908,8.838529032438387,2.0,0.5,0.5,0.5
greedySubsetMOV,rrg,0.30000000000000004,0.3,0.3,9,0.8,0.8125332,0.5000000000000001,-1.2496021389012668,2.081162481376038,4.911813939028014,4.5,1.0,0.5,0.6666666666666666
greedySubsetMOV,rrg,0.4,0.3,0.3,0,1.0,0.95007193,1.0,0.40086302777839367,1.5928039815337196,1.64179783395801,1.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.4,0.3,0.3,1,0.8,0.8790325,0.5000000000000001,-0.45161043443928583,10.784412783470238,4.270844938375352,3.75,1.0,0.5,0.6666666666666666
greedySubsetMOV,rrg,0.4,0.3,0.3,2,0.6,0.8499991,0.19999999999999996,-0.8000108718897991,4.515608018579447,4.183281377072472,5.2,0.6666666666666666,0.4,0.5
greedySubsetMOV,rrg,0.4,0.3,0.3,3,0.7,0.8499997,0.3999999999999999,-0.8000037193307208,6.271635181241724,6.760008448539089,4.8,0.75,0.6,0.6666666666666665
greedySubsetMOV,rrg,0.4,0.3,0.3,4,0.5,0.8982743,0.0,-0.22070866124836475,11.563291675269474,2.5047563427913606,3.8,0.5,0.2,0.28571428571428575
greedySubsetMOV,rrg,0.4,0.3,0.3,5,1.0,0.9320415,1.0,0.1844981156583108,0.32488890138075865,1.9815053930822153,1.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.4,0.3,0.3,6,0.8,0.89736205,0.3333333333333336,-0.23165565291777918,1.537747044325018,2.0658601209789125,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666
greedySubsetMOV,rrg,0.4,0.3,0.3,7,1.0,0.8850872,1.0,-0.3789540240655003,0.9891921645989559,3.886161998714237,1.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.4,0.3,0.3,8,0.7,0.8706009,0.24999999999999994,-0.552789819905715,5.588327007555929,3.5924230469814282,3.5,0.6666666666666666,0.5,0.5714285714285715
greedySubsetMOV,rrg,0.4,0.3,0.3,9,0.8,0.9099865,-1.0,-0.08016230587060591,6.354149102878459,0.8814050240092328,3.0,0.3333333333333333,1.0,0.5
greedySubsetMOV,rrg,0.5,0.3,0.3,0,1.0,0.89982784,1.0,-0.2020662312665537,2.9670529124687692,5.574774317519694,1.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.5,0.3,0.3,1,0.9,0.91318226,0.5,-0.041813145116125376,9.7066939050278,4.046097768347588,1.5,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.5,0.3,0.3,2,0.8,0.85211086,0.6000000000000001,-0.7746700703311135,10.176565058486668,6.2865854772394325,3.6,1.0,0.6,0.7499999999999999
greedySubsetMOV,rrg,0.5,0.3,0.3,3,0.8,0.9575721,0.0,0.4908651091730855,6.383593435507636,0.42267426717596307,1.5,0.5,1.0,0.6666666666666666
greedySubsetMOV,rrg,0.5,0.3,0.3,4,0.8,0.9399621,0.3333333333333336,0.27954489697096274,1.305133721779137,1.0002133506365298,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666
greedySubsetMOV,rrg,0.5,0.3,0.3,5,0.8,0.9099994,0.3333333333333336,-0.08000781059451356,1.2877033011935477,0.9541790389882913,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
greedySubsetMOV,rrg,0.5,0.3,0.3,6,0.9,0.96284074,0.0,0.5540887246343433,19.20937589042564,2.5704293884296874,1.0,0.5,1.0,0.6666666666666666
greedySubsetMOV,rrg,0.5,0.3,0.3,7,0.7,0.9242738,-0.5000000000000006,0.09128525049334776,3.020446097537266,1.121098525891607,3.5,0.3333333333333333,0.5,0.4
greedySubsetMOV,rrg,0.5,0.3,0.3,8,0.8,0.9275939,0.3333333333333336,0.1311264350715721,1.669637372895206,2.674854269966712,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
greedySubsetMOV,rrg,0.5,0.3,0.3,9,0.8,0.89110565,0.0,-0.30673248928367836,10.105104919271076,7.653088231453137,2.5,0.5,0.5,0.5
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,0,0.9,0.98913825,0.6666666666666667,0.8696589159152307,16.647831135252957,1.7897563288426237,2.0,0.75,1.0,0.8571428571428571
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,1,0.8,0.94421244,0.5000000000000001,0.33054908050276766,8.656034208640374,2.3763201735151993,4.0,0.75,0.75,0.75
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,2,0.8,0.9255864,0.3333333333333336,0.10703661609568979,1.1702480858639324,2.0991823900506565,3.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,3,0.8,0.9840711,-1.0,0.8088528654224552,1.0222259613238356,0.5529210688630812,3.0,0.3333333333333333,1.0,0.5
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,4,0.9,0.86397856,0.5,-0.6322576122898131,9.998467733521075,10.755712448042562,2.0,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,5,0.8,0.9456132,0.3333333333333336,0.3473583095927977,5.603907935270302,2.362993231275337,2.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,6,0.8,0.92191505,0.3333333333333336,0.06298042845259391,1.0737387361365616,2.862722143506514,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,7,0.9,0.9208234,0.6666666666666667,0.04988051650059617,11.3716099856775,7.0888564479852985,3.0,0.75,1.0,0.8571428571428571
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,8,0.9,0.9311983,0.6666666666666667,0.17437939033016928,0.867758183938691,1.3111436927079556,3.0,0.75,1.0,0.8571428571428571
greedySubsetMOV,rrg,0.6000000000000001,0.3,0.3,9,0.6,0.9699758,-0.3333333333333332,0.6397098635935459,1.2129964930476733,0.10735643840557159,3.3333333333333335,0.4,0.6666666666666666,0.5
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,0,0.9,0.98011935,0.5,0.7614321139889035,3.9166586980570957,1.9273312431285468,2.0,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,1,1.0,0.99996233,1.0,0.9995479582662483,1.5385461613765746e-06,0.004697644346378555,1.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,2,1.0,0.9459985,1.0,0.351981723781043,6.277837591897289,2.9693693023730057,2.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,3,1.0,0.9644062,1.0,0.5728742057977213,3.8969298235447645,2.453933145478234,2.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,4,1.0,0.9180668,1.0,0.01680136127504379,3.271745176464729,3.2739722090051835,3.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,5,1.0,0.9617882,1.0,0.5414580205578853,2.6944774488342143,2.4415260169022623,2.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,6,1.0,0.9844738,1.0,0.8136858495916962,0.12029336528331044,0.3860582081477325,1.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,7,0.9,0.93377316,0.6666666666666667,0.20527773029273277,16.82049490124981,5.4529091574574675,3.0,0.75,1.0,0.8571428571428571
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,8,0.8,0.975619,0.0,0.7074281471796386,0.8413907959857683,1.0629863874690273,1.5,0.5,1.0,0.6666666666666666
greedySubsetMOV,rrg,0.7000000000000001,0.3,0.3,9,0.9,0.9399911,0.7500000000000001,0.2798932265980784,4.8967757854750085,2.7229912359582307,3.5,0.8,1.0,0.888888888888889
greedySubsetMOV,rrg,0.8,0.3,0.3,0,0.9,0.9790093,0.5,0.7481111879613848,0.6838867464005662,1.2405078527534612,2.5,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.8,0.3,0.3,1,0.9,0.9995602,0.6666666666666667,0.9947221266560856,0.10312316174899339,0.12275886282518307,2.0,0.75,1.0,0.8571428571428571
greedySubsetMOV,rrg,0.8,0.3,0.3,2,0.9,0.99999774,0.7500000000000001,0.9999728202755023,0.3999827098260785,0.00013063986375495568,2.5,0.8,1.0,0.888888888888889
greedySubsetMOV,rrg,0.8,0.3,0.3,3,1.0,0.9872629,1.0,0.8471548192870186,0.035899117842536264,1.3448361251424457,2.5,1.0,1.0,1.0
greedySubsetMOV,rrg,0.8,0.3,0.3,4,0.9,0.9616388,0.7500000000000001,0.5396655892528508,7.41253272754618,3.7355699056967873,2.5,0.8,1.0,0.888888888888889
greedySubsetMOV,rrg,0.8,0.3,0.3,5,0.9,0.9699723,0.8,0.6396676634949836,0.10484722649625303,0.13308378460985668,3.0,0.8333333333333334,1.0,0.9090909090909091
greedySubsetMOV,rrg,0.8,0.3,0.3,6,0.7,0.9999301,-0.5000000000000006,0.9991610048201096,2.8954657382474727,0.008062779301081003,1.5,0.4,1.0,0.5714285714285715
greedySubsetMOV,rrg,0.8,0.3,0.3,7,0.9,0.93967724,0.6666666666666667,0.2761266889874194,4.735798195372185,4.305473781279671,2.0,1.0,0.6666666666666666,0.8
greedySubsetMOV,rrg,0.8,0.3,0.3,8,1.0,0.9644085,1.0,0.5729021007781269,3.6105048870654954,3.6017869983784294,3.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.8,0.3,0.3,9,0.8,0.9999874,0.3333333333333336,0.9998490810034468,4.998737417738919,0.0010598339298311045,2.0,0.6,1.0,0.7499999999999999
greedySubsetMOV,rrg,0.9,0.3,0.3,0,0.9,0.97921354,0.6666666666666667,0.7505623699575352,3.8438363331373617,3.478236862506397,3.0,0.75,1.0,0.8571428571428571
greedySubsetMOV,rrg,0.9,0.3,0.3,1,0.9,0.9916626,0.7500000000000001,0.899951434123858,2.1249609794113136,1.1918951235951725,2.5,0.8,1.0,0.888888888888889
greedySubsetMOV,rrg,0.9,0.3,0.3,2,1.0,0.99479836,1.0,0.9375803321791487,1.7783168048527158,1.7873055456132174,2.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.9,0.3,0.3,3,0.9,0.991663,0.5,0.899955725659305,0.9249957735188004,1.1918943875690484,2.5,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.9,0.3,0.3,4,0.9,0.991104,0.5,0.8932480557556285,3.6424072747729417,2.1852594745623004,1.5,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.9,0.3,0.3,5,1.0,0.99999636,1.0,0.9999563693896221,9.733613779963186e-09,0.00039837215795177994,2.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.9,0.3,0.3,6,1.0,0.970136,1.0,0.6416317562178985,2.5343978754339846,2.7700962757437404,2.0,1.0,1.0,1.0
greedySubsetMOV,rrg,0.9,0.3,0.3,7,0.9,0.980338,0.5,0.7640556726588422,0.1616365324619318,2.2989726233477668,1.5,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.9,0.3,0.3,8,0.9,0.9971587,0.5,0.9659044661294142,3.7422533919774543,0.6814043498179616,2.5,0.6666666666666666,1.0,0.8
greedySubsetMOV,rrg,0.9,0.3,0.3,9,1.0,0.98659265,1.0,0.8391117666034142,0.14321554422365695,1.2856981439993362,2.5,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,0,1.0,0.99464524,1.0,0.9357428397519206,2.6987420726370503,1.0218611144288363,2.0,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,1,1.0,0.9875652,1.0,0.8507825972515577,3.8695735605977717,2.3326080381544645,2.0,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,2,1.0,0.9692863,1.0,0.6314357832517107,1.2304262893063078,1.2547316349081232,2.5,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,3,1.0,0.9782649,1.0,0.7391790721843414,1.36818801690811,2.4760029298108432,2.5,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,4,0.9,0.9958207,0.6666666666666667,0.9498484015103343,0.9058892376784208,1.1028718624261737,2.0,0.75,1.0,0.8571428571428571
greedySubsetMOV,rrg,1.0,0.3,0.3,5,1.0,0.97091925,1.0,0.6510309341027579,1.5245365177150818,1.315188948099917,1.0,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,6,1.0,0.9651159,1.0,0.5813907578923125,0.7896484127218837,2.356890695365408,2.5,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,7,1.0,0.999993,1.0,0.9999163150587833,8.466682820709255e-09,0.00046593275283000684,2.5,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,8,1.0,0.9866848,1.0,0.8402175522369271,0.23209713067004661,0.9050628308099535,1.5,1.0,1.0,1.0
greedySubsetMOV,rrg,1.0,0.3,0.3,9,1.0,0.98332185,1.0,0.7998620986609695,3.249998940990442,2.384015138415476,3.0,1.0,1.0,1.0
