method,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,rrg,0.0,0.3,0.3,0,0.688,0.7,0.0,0.0,17.052869423280004,20.475407,507.95512820512823,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,1,0.712,0.7,0.0,0.0,16.355116740781828,20.554367,514.0104166666666,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,2,0.688,0.7,0.0,0.0,17.379823197395204,20.545551,499.78205128205127,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,3,0.703,0.7,0.0,0.0,16.647308616165525,20.569288,494.37373737373736,0.0,0.0,0.0
random,rrg,0.0,0.3,0.3,4,0.682,0.7,0.0,0.0,17.453865846990162,20.56968,515.2075471698113,0.0,0.0,0.0
random,rrg,0.1,0.3,0.3,0,0.721,0.72276086,0.08524590163934433,0.07586956,12.925158354392098,16.529833,398.6131147540984,0.6756756756756757,0.16393442622950818,0.2638522427440633
random,rrg,0.1,0.3,0.3,1,0.699,0.7219183,0.07951070336391411,0.07306099,13.862862203902576,16.710905,414.6941896024465,0.6710526315789473,0.1559633027522936,0.25310173697270477
random,rrg,0.1,0.3,0.3,2,0.725,,0.051724137931034524,,,,411.2793103448276,0.6119402985074627,0.1413793103448276,0.2296918767507003
random,rrg,0.1,0.3,0.3,3,0.72,0.7295328,0.09385113268608421,0.09844263,13.820772518564569,16.797632,428.2168284789644,0.7457627118644068,0.1423948220064725,0.2391304347826087
random,rrg,0.1,0.3,0.3,4,0.691,0.72616225,0.06079027355623073,0.087207556,13.933478838224037,16.341892,430.2613981762918,0.6388888888888888,0.1398176291793313,0.22942643391521195
random,rrg,0.2,0.3,0.3,0,0.738,0.75801516,0.18380062305295936,0.19338389,11.216142598175438,13.352004,353.65109034267914,0.7521367521367521,0.27414330218068533,0.4018264840182648
random,rrg,0.2,0.3,0.3,1,0.745,,0.18269230769230782,,,,362.06089743589746,0.7355371900826446,0.28525641025641024,0.41108545034642036
random,rrg,0.2,0.3,0.3,2,0.753,,0.1766666666666668,,,,378.0566666666667,0.712,0.2966666666666667,0.41882352941176476
random,rrg,0.2,0.3,0.3,3,0.746,,0.13605442176870758,,,,362.6258503401361,0.6612903225806451,0.2789115646258503,0.39234449760765544
random,rrg,0.2,0.3,0.3,4,0.754,0.75716835,0.19869706840390894,0.1905612,11.585057736969533,13.430159,358.5244299674267,0.7479674796747967,0.2996742671009772,0.42790697674418604
random,rrg,0.30000000000000004,0.3,0.3,0,0.797,,0.28521126760563403,,,,287.13732394366195,0.7579617834394905,0.41901408450704225,0.5396825396825397
random,rrg,0.30000000000000004,0.3,0.3,1,0.739,,0.16077170418006442,,,,316.66559485530547,0.6404494382022472,0.3665594855305466,0.4662576687116565
random,rrg,0.30000000000000004,0.3,0.3,2,0.796,,0.27915194346289773,,,,297.0742049469965,0.7337278106508875,0.4381625441696113,0.5486725663716814
random,rrg,0.30000000000000004,0.3,0.3,3,0.77,,0.19860627177700363,,,,306.68989547038325,0.6815286624203821,0.37282229965156793,0.481981981981982
random,rrg,0.30000000000000004,0.3,0.3,4,0.786,,0.26712328767123306,,,,287.35616438356163,0.756578947368421,0.3938356164383562,0.518018018018018
random,rrg,0.4,0.3,0.3,0,0.805,,0.35000000000000026,,,,259.4266666666667,0.7536231884057971,0.52,0.6153846153846154
random,rrg,0.4,0.3,0.3,1,0.799,,0.3578274760383387,,,,262.6645367412141,0.75,0.536741214057508,0.6256983240223465
random,rrg,0.4,0.3,0.3,2,0.791,,0.23722627737226296,,,,270.77372262773724,0.6683937823834197,0.4708029197080292,0.5524625267665954
random,rrg,0.4,0.3,0.3,3,0.813,,0.33922261484098926,,,,265.31802120141344,0.7474226804123711,0.5123674911660777,0.6079664570230607
random,rrg,0.4,0.3,0.3,4,0.801,,0.3017543859649125,,,,266.5578947368421,0.7171717171717171,0.4982456140350877,0.587991718426501
random,rrg,0.5,0.3,0.3,0,0.839,,0.5030864197530862,,,,231.1604938271605,0.8221343873517787,0.6419753086419753,0.7209705372616985
random,rrg,0.5,0.3,0.3,1,0.85,,0.45454545454545453,,,,215.1418181818182,0.7906976744186046,0.6181818181818182,0.693877551020408
random,rrg,0.5,0.3,0.3,2,0.847,,0.47959183673469385,,,,220.41836734693877,0.8133333333333334,0.6224489795918368,0.7052023121387283
