method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
entropy,N/A,rrg,0.6000000000000001,0.3,0.3,4,0.86,0.8628733,0.588235294117647,0.5428306,3.0052002322593254,3.6251333,23.08823529411765,0.9545454545454546,0.6176470588235294,0.75
entropy,N/A,rrg,0.7000000000000001,0.3,0.3,4,0.89,0.89301986,0.6764705882352942,0.6433368,2.3480817963352227,3.0460837,21.558823529411764,1.0,0.6764705882352942,0.8070175438596492
entropy,N/A,rrg,0.8,0.3,0.3,4,0.93,0.92324615,0.7941176470588237,0.7441088,2.0103881338665155,2.5894608,18.852941176470587,1.0,0.7941176470588235,0.8852459016393442
entropy,N/A,rrg,0.9,0.3,0.3,4,0.96,0.9553256,0.8823529411764705,0.85105914,1.6135316356626146,2.0158587,17.88235294117647,1.0,0.8823529411764706,0.9375
entropy,N/A,rrg,1.0,0.3,0.3,4,1.0,0.9832259,1.0,0.9440764,1.4033236157301554,1.6189339,17.5,1.0,1.0,1.0
random,N/A,rrg,0.0,0.3,0.3,0,0.7,0.7000528,0.0,0.0,17.775677209549098,20.642569,49.7,0.0,0.0,0.0
random,N/A,rrg,0.1,0.3,0.3,0,0.77,0.72995704,0.2333333333333335,0.099698365,14.171777737116274,16.480888,44.46666666666667,1.0,0.23333333333333334,0.37837837837837834
random,N/A,rrg,0.2,0.3,0.3,0,0.74,0.7521251,0.13333333333333344,0.17360485,10.508821512789439,13.225092,35.333333333333336,0.6666666666666666,0.26666666666666666,0.3809523809523809
random,N/A,rrg,0.30000000000000004,0.3,0.3,0,0.83,0.78757876,0.4333333333333333,0.29180458,9.52522884217668,11.076744,26.6,0.8421052631578947,0.5333333333333333,0.653061224489796
random,N/A,rrg,0.4,0.3,0.3,0,0.79,0.82880884,0.3000000000000002,0.42926237,7.647405821828515,7.228163,26.833333333333332,0.68,0.5666666666666667,0.6181818181818183
random,N/A,rrg,0.5,0.3,0.3,0,0.81,0.85610145,0.3666666666666669,0.5202537,6.181344841012908,6.124606,24.866666666666667,0.7391304347826086,0.5666666666666667,0.6415094339622641
random,N/A,rrg,0.6000000000000001,0.3,0.3,0,0.8,0.87466806,0.3333333333333336,0.5821533,3.62386200298611,5.3641667,22.066666666666666,0.7272727272727273,0.5333333333333333,0.6153846153846153
random,N/A,rrg,0.7000000000000001,0.3,0.3,0,0.89,0.897729,0.6333333333333334,0.6590366,3.944606210540664,4.1100836,19.233333333333334,0.8518518518518519,0.7666666666666667,0.8070175438596491
random,N/A,rrg,0.8,0.3,0.3,0,0.93,0.9257156,0.7666666666666668,0.7523418,2.8322346653043207,2.370688,16.966666666666665,0.8709677419354839,0.9,0.8852459016393444
random,N/A,rrg,0.9,0.3,0.3,0,0.96,0.9550698,0.8666666666666666,0.85020626,2.406080165754648,1.9518226,15.666666666666666,0.90625,0.9666666666666667,0.9354838709677419
random,N/A,rrg,1.0,0.3,0.3,0,0.98,0.9760636,0.9333333333333332,0.92019796,1.645972772539079,1.1520226,15.5,0.9375,1.0,0.967741935483871
random,N/A,rrg,0.0,0.3,0.3,1,0.65,0.7000528,0.0,0.0,18.97214090756409,20.66536,52.94285714285714,0.0,0.0,0.0
random,N/A,rrg,0.1,0.3,0.3,1,0.68,0.72296286,0.0857142857142858,0.076380305,16.28723019543154,18.051064,46.142857142857146,1.0,0.08571428571428572,0.15789473684210528
random,N/A,rrg,0.2,0.3,0.3,1,0.7,0.744499,0.14285714285714268,0.14818017,11.056441747133595,14.210535,37.08571428571429,0.6666666666666666,0.2857142857142857,0.4
random,N/A,rrg,0.30000000000000004,0.3,0.3,1,0.8,0.7785805,0.42857142857142866,0.26180503,10.598227977409504,11.869165,31.82857142857143,0.9411764705882353,0.45714285714285713,0.6153846153846154
