method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
sequential,ov,rrg,0.0,0.3,0.3,0,0.89,0.7000065,0.0,0.0,13.864521970040729,24.044302,55.18181818181818,0.0,0.0,0.0
sequential,ov,rrg,0.1,0.3,0.3,0,0.95,0.7249881,0.545454545454545,0.08327386,11.384491093446945,21.39938,25.09090909090909,1.0,0.5454545454545454,0.7058823529411764
sequential,ov,rrg,0.2,0.3,0.3,0,1.0,0.7474483,1.0,0.15814288,9.083071174017192,19.063757,6.0,1.0,1.0,1.0
sequential,ov,rrg,0.30000000000000004,0.3,0.3,0,1.0,0.77893186,1.0,0.26309025,7.833948834456958,16.904968,6.0,1.0,1.0,1.0
sequential,ov,rrg,0.4,0.3,0.3,0,1.0,0.81316847,1.0,0.37721476,6.820464064049963,14.636715,6.0,1.0,1.0,1.0
sequential,ov,rrg,0.5,0.3,0.3,0,0.99,0.83326286,0.909090909090909,0.44419754,5.136587562088226,12.757382,6.0,0.9166666666666666,1.0,0.9565217391304348
sequential,ov,rrg,0.6000000000000001,0.3,0.3,0,1.0,0.8535108,1.0,0.5116921,5.163727267401421,10.765228,6.0,1.0,1.0,1.0
sequential,ov,rrg,0.7000000000000001,0.3,0.3,0,1.0,0.8786886,1.0,0.59561986,4.3125978278641925,9.083657,6.0,1.0,1.0,1.0
sequential,ov,rrg,0.8,0.3,0.3,0,1.0,0.90594435,1.0,0.6864744,3.9766015236934247,7.1194515,6.0,1.0,1.0,1.0
sequential,ov,rrg,0.9,0.3,0.3,0,1.0,0.9377474,1.0,0.7924869,3.8098298135240958,4.9535155,6.0,1.0,1.0,1.0
sequential,ov,rrg,1.0,0.3,0.3,0,0.98,0.9705437,0.818181818181818,0.90181017,2.158290430632963,2.3988547,6.0,0.8461538461538461,1.0,0.9166666666666666
