method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
path_weight,N/A,rrg,0.6000000000000001,0.3,0.3,0,0.88,0.8976681,0.5714285714285715,0.5867176,0.9701216876408836,1.5019146,,,,
path_weight,N/A,rrg,0.7000000000000001,0.3,0.3,0,0.89,0.9183107,0.6071428571428572,0.6928176,0.6614968495221928,0.9264986,,,,
path_weight,N/A,rrg,0.8,0.3,0.3,0,0.93,0.950997,0.7500000000000002,0.81067306,0.4931518398011173,0.6101122,,,,
path_weight,N/A,rrg,0.9,0.3,0.3,0,0.96,0.973044,0.857142857142857,0.898954,0.24878538471697412,0.28964338,,,,
path_weight,N/A,rrg,1.0,0.3,0.3,0,1.0,0.99975103,1.0,0.99911016,5.72672834116339e-05,0.087340325,,,,
path_weight,N/A,rrg,0.0,0.4,0.3,0,0.59,0.6000866,0.0,0.0,3.7636226928922865,3.4515421,,,,
path_weight,N/A,rrg,0.1,0.4,0.3,0,0.62,0.64881676,0.07317073170731714,0.09607516,3.4768457677116285,3.0211608,,,,
path_weight,N/A,rrg,0.2,0.4,0.3,0,0.65,0.68403304,0.14634146341463428,0.18241352,3.1489239824390056,2.637221,,,,
path_weight,N/A,rrg,0.30000000000000004,0.4,0.3,0,0.67,0.7181208,0.19512195121951234,0.2623746,2.995190754461495,2.1522746,,,,
path_weight,N/A,rrg,0.4,0.4,0.3,0,0.73,0.75440127,0.34146341463414637,0.3949605,2.540048905791432,1.7155057,,,,
path_weight,N/A,rrg,0.5,0.4,0.3,0,0.77,0.80055726,0.43902439024390255,0.5016122,1.9077021889530577,1.5295197,,,,
path_weight,N/A,rrg,0.6000000000000001,0.4,0.3,0,0.83,0.85077745,0.5853658536585366,0.6266458,1.476130939325334,1.2543591,,,,
path_weight,N/A,rrg,0.7000000000000001,0.4,0.3,0,0.87,0.8847374,0.6829268292682927,0.71587956,1.0443007327137286,0.8495538,,,,
path_weight,N/A,rrg,0.8,0.4,0.3,0,0.92,0.9266626,0.804878048780488,0.82315767,0.34463015452586787,0.61376876,,,,
path_weight,N/A,rrg,0.9,0.4,0.3,0,0.94,0.9577171,0.8536585365853657,0.89767253,0.08498334456528031,0.26907384,,,,
path_weight,N/A,rrg,1.0,0.4,0.3,0,1.0,0.9996447,1.0,0.99913275,8.217422956842116e-05,0.10850713,,,,
path_weight,N/A,rrg,0.0,0.05,0.3,1,0.95,0.95000243,0.0,0.0,14.185858288611088,14.239043,,,,
path_weight,N/A,rrg,0.1,0.05,0.3,1,0.96,0.969528,0.2,0.24708435,9.825458516563065,10.99797,,,,
path_weight,N/A,rrg,0.2,0.05,0.3,1,0.97,0.9748889,0.4,0.44334984,8.817434306054313,8.231514,,,,
path_weight,N/A,rrg,0.30000000000000004,0.05,0.3,1,0.98,0.98621786,0.6,0.68521065,5.940452608673765,6.045286,,,,
path_weight,N/A,rrg,0.4,0.05,0.3,1,0.99,0.99127257,0.8,0.82089007,4.641057089992148,4.84755,,,,
path_weight,N/A,rrg,0.5,0.05,0.3,1,0.98,0.9868388,0.6,0.7552596,2.389105858094628,3.5615177,,,,
path_weight,N/A,rrg,0.6000000000000001,0.05,0.3,1,1.0,0.9983382,1.0,0.9678334,1.539889247810596,2.245745,,,,
path_weight,N/A,rrg,0.7000000000000001,0.05,0.3,1,1.0,0.998645,1.0,0.97361493,0.7372341921276727,1.3535836,,,,
path_weight,N/A,rrg,0.8,0.05,0.3,1,1.0,0.9992063,1.0,0.9843735,0.4178912062994954,0.6447219,,,,
path_weight,N/A,rrg,0.9,0.05,0.3,1,1.0,0.9999142,1.0,0.99828696,0.13263665846194667,0.21485172,,,,
path_weight,N/A,rrg,1.0,0.05,0.3,1,1.0,0.9999714,1.0,0.99942774,9.190878307311727e-06,0.022896845,,,,
path_weight,N/A,rrg,0.0,0.1,0.3,1,0.95,0.9000016,0.0,0.0,18.715981669178873,10.7081995,,,,
path_weight,N/A,rrg,0.1,0.1,0.3,1,0.96,0.9182954,0.2,0.10904104,16.26371063249227,8.911444,,,,
path_weight,N/A,rrg,0.2,0.1,0.3,1,0.96,0.9508124,0.2,0.16895501,10.71955958883687,8.626779,,,,
path_weight,N/A,rrg,0.30000000000000004,0.1,0.3,1,0.96,0.9465293,0.2,0.15755296,10.770598695433641,6.4250207,,,,
path_weight,N/A,rrg,0.4,0.1,0.3,1,0.97,0.9531138,0.4,0.29901385,9.793707255950983,4.773804,,,,
