method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,N/A,rrg,0.0,0.05,0.3,0,0.94,0.949999,0.0,0.0,24.38804838805365,9.966473,175.27777777777777,0.0,0.0,0.0
random,N/A,rrg,0.1,0.05,0.3,0,0.9166666666666666,0.933171,-0.3888888888888883,-0.3365531,15.854793874410637,10.339638,132.11111111111111,0.1111111111111111,0.05555555555555555,0.07407407407407407
random,N/A,rrg,0.2,0.05,0.3,0,0.92,0.9430058,-0.3333333333333315,-0.13986063,16.585855420286638,7.8258634,76.38888888888889,0.35,0.3888888888888889,0.36842105263157887
random,N/A,rrg,0.30000000000000004,0.05,0.3,0,0.91,0.94153994,-0.49999999999999817,-0.16917716,13.607900525625709,7.124033,63.888888888888886,0.32,0.4444444444444444,0.37209302325581395
random,N/A,rrg,0.4,0.05,0.3,0,0.89,0.9440718,-0.8333333333333315,-0.11854048,9.507070705779842,6.233459,70.11111111111111,0.2413793103448276,0.3888888888888889,0.2978723404255319
random,N/A,rrg,0.5,0.05,0.3,0,0.93,0.9602137,-0.16666666666666483,0.20429073,7.3118349877648185,4.451312,28.166666666666668,0.45161290322580644,0.7777777777777778,0.5714285714285714
random,N/A,rrg,0.6000000000000001,0.05,0.3,0,0.9233333333333333,0.974046,-0.27777777777777657,0.48093048,8.431292285184057,3.1783936,31.5,0.41935483870967744,0.7222222222222222,0.5306122448979592
random,N/A,rrg,0.7000000000000001,0.05,0.3,0,0.9566666666666667,0.9704418,0.2777777777777784,0.4088485,5.350523757607256,3.0196395,19.27777777777778,0.5925925925925926,0.8888888888888888,0.711111111111111
random,N/A,rrg,0.8,0.05,0.3,0,0.9633333333333334,0.9670266,0.3888888888888901,0.34054536,4.0614604288068605,2.7646017,12.555555555555555,0.6296296296296297,0.9444444444444444,0.7555555555555556
random,N/A,rrg,0.9,0.05,0.3,0,0.98,0.9753732,0.6666666666666666,0.50747424,2.73917291973633,2.147362,12.777777777777779,0.8,0.8888888888888888,0.8421052631578948
random,N/A,rrg,1.0,0.05,0.3,0,1.0,0.9797631,1.0,0.5952701,2.218767414215876,1.5505936,9.5,1.0,1.0,1.0
random,N/A,rrg,0.0,0.1,0.3,0,0.9,0.900001,0.0,0.0,27.334265148481595,15.688967,169.33333333333334,0.0,0.0,0.0
random,N/A,rrg,0.1,0.1,0.3,0,0.8966666666666666,0.88954,-0.03333333333333411,-0.10461076,16.13539449336504,13.266487,107.16666666666667,0.4666666666666667,0.23333333333333334,0.31111111111111117
random,N/A,rrg,0.2,0.1,0.3,0,0.9166666666666666,0.9033232,0.1666666666666661,0.03322217,13.915160077773814,10.744988,99.86666666666666,0.6666666666666666,0.3333333333333333,0.4444444444444444
random,N/A,rrg,0.30000000000000004,0.1,0.3,0,0.9066666666666666,0.9203598,0.066666666666666,0.20359002,10.721300664565975,8.081339,45.9,0.5294117647058824,0.6,0.5625
random,N/A,rrg,0.4,0.1,0.3,0,0.9166666666666666,0.925083,0.1666666666666661,0.2508224,8.549323380609334,7.0840383,53.766666666666666,0.5925925925925926,0.5333333333333333,0.5614035087719299
random,N/A,rrg,0.5,0.1,0.3,0,0.9033333333333333,0.93478066,0.033333333333333,0.3478001,7.2376295772091,5.5806675,36.666666666666664,0.5161290322580645,0.5333333333333333,0.5245901639344263
random,N/A,rrg,0.6000000000000001,0.1,0.3,0,0.9166666666666666,0.9502437,0.1666666666666661,0.50243217,6.244962178962046,4.185918,43.766666666666666,0.5862068965517241,0.5666666666666667,0.576271186440678
random,N/A,rrg,0.7000000000000001,0.1,0.3,0,0.94,0.95901716,0.39999999999999936,0.5901675,5.121837893751149,3.5898764,22.3,0.6666666666666666,0.8,0.7272727272727272
random,N/A,rrg,0.8,0.1,0.3,0,0.9433333333333334,0.97052693,0.43333333333333346,0.7052664,4.059165564509634,2.6823924,23.1,0.6756756756756757,0.8333333333333334,0.746268656716418
random,N/A,rrg,0.9,0.1,0.3,0,0.9733333333333334,0.97257143,0.7333333333333337,0.7257116,2.561844077394383,2.2755754,18.0,0.8235294117647058,0.9333333333333333,0.8749999999999999
random,N/A,rrg,1.0,0.1,0.3,0,0.9966666666666667,0.98110026,0.966666666666667,0.81100076,1.547556575936539,1.8337913,15.5,0.967741935483871,1.0,0.9836065573770492
random,N/A,rrg,0.0,0.2,0.3,0,0.81,0.8000143,0.0,0.0,20.066226828544064,20.122517,150.6315789473684,0.0,0.0,0.0
random,N/A,rrg,0.1,0.2,0.3,0,0.7933333333333333,0.80477446,-0.08771929824561434,0.023802435,14.140192614345985,15.3735285,137.0701754385965,0.35294117647058826,0.10526315789473684,0.16216216216216214
random,N/A,rrg,0.2,0.2,0.3,0,0.8266666666666667,0.8268803,0.08771929824561375,0.1343394,11.576572211802644,12.938474,92.98245614035088,0.6086956521739131,0.24561403508771928,0.35
random,N/A,rrg,0.30000000000000004,0.2,0.3,0,0.8433333333333334,0.8481539,0.1754385964912281,0.24071509,8.337244114654153,10.192122,83.24561403508773,0.631578947368421,0.42105263157894735,0.5052631578947367
random,N/A,rrg,0.4,0.2,0.3,0,0.8733333333333333,0.8697348,0.3333333333333329,0.34862748,8.029315531424453,7.9278092,64.66666666666667,0.7021276595744681,0.5789473684210527,0.6346153846153846
