method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,N/A,powerlaw,0.0,0.05,0.3,0,0.944,0.94999975,0.0,0.0,11.532920071497832,10.786982,,,,
random,N/A,powerlaw,0.1,0.05,0.3,0,0.953,0.9547262,0.16071428571428573,0.16848609,7.724405134377756,7.0432854,,,,
random,N/A,powerlaw,0.2,0.05,0.3,0,0.954,0.9616778,0.17857142857142858,0.26122034,5.793410088184238,5.123987,,,,
random,N/A,powerlaw,0.30000000000000004,0.05,0.3,0,0.968,0.96957326,0.42857142857142855,0.43600854,3.8212479465082705,3.57259,,,,
random,N/A,powerlaw,0.4,0.05,0.3,0,0.974,0.9757977,0.5357142857142857,0.589104,2.35233269160078,2.6609163,,,,
random,N/A,powerlaw,0.5,0.05,0.3,0,0.98,0.9823556,0.6428571428571429,0.6597781,2.345024568509311,1.7706438,,,,
random,N/A,powerlaw,0.6000000000000001,0.05,0.3,0,0.987,0.98631483,0.7678571428571429,0.7543363,1.151941782608165,1.2534753,,,,
random,N/A,powerlaw,0.7000000000000001,0.05,0.3,0,0.989,0.9925364,0.8035714285714286,0.8609097,1.1044942038778653,0.79924387,,,,
random,N/A,powerlaw,0.8,0.05,0.3,0,0.999,0.99680054,0.9821428571428571,0.9442119,0.3039070685553689,0.47803622,,,,
random,N/A,powerlaw,0.9,0.05,0.3,0,0.999,0.99866176,0.9821428571428571,0.97616327,0.16098951623282032,0.18564494,,,,
random,N/A,powerlaw,1.0,0.05,0.3,0,1.0,0.9999823,1.0,0.99968386,1.934053758649088e-06,0.0026334734,,,,
random,N/A,powerlaw,0.0,0.1,0.3,0,0.908,0.9000021,0.0,0.0,14.860039840877405,13.934257,,,,
random,N/A,powerlaw,0.1,0.1,0.3,0,0.92,0.92039645,0.13043478260869582,0.116100036,9.983506196625699,10.134735,,,,
random,N/A,powerlaw,0.2,0.1,0.3,0,0.93,0.9308378,0.23913043478260898,0.23945105,7.7198858042611915,7.8175225,,,,
random,N/A,powerlaw,0.30000000000000004,0.1,0.3,0,0.947,0.94832873,0.4239130434782602,0.41921774,5.632943884730251,5.459558,,,,
