method,metric,graph,rho,delta,lambda,sim,O,MO,O_tilde,MO_tilde,SE,MSE,rank,precision,recall,f1
random,N/A,powerlaw,0.0,0.05,0.3,0,0.9366666666666666,0.9500469,0.0,0.0,3.3804610453515105,3.1859665,,,,
random,N/A,powerlaw,0.1,0.05,0.3,0,0.9366666666666666,0.9495245,0.0,0.0,3.0015952636502794,2.6292965,,,,
random,N/A,powerlaw,0.2,0.05,0.3,0,0.95,0.953066,0.21052631578947323,0.22123091,2.5635805188053573,2.1900818,,,,
random,N/A,powerlaw,0.30000000000000004,0.05,0.3,0,0.9566666666666667,0.9606346,0.31578947368421073,0.3494163,2.353334335354693,1.9247544,,,,
random,N/A,powerlaw,0.4,0.05,0.3,0,0.97,0.9682463,0.526315789473684,0.5295907,1.6099258099326457,1.3712904,,,,
random,N/A,powerlaw,0.5,0.05,0.3,0,0.9733333333333334,0.9690747,0.5789473684210535,0.569117,1.5022149717303057,1.205401,,,,
random,N/A,powerlaw,0.6000000000000001,0.05,0.3,0,0.9666666666666667,0.97595704,0.47368421052631604,0.55508375,1.192967577894126,0.9516972,,,,
random,N/A,powerlaw,0.7000000000000001,0.05,0.3,0,0.9733333333333334,0.97930616,0.5789473684210535,0.6391841,1.0408323342081576,0.8048403,,,,
random,N/A,powerlaw,0.8,0.05,0.3,0,0.9866666666666667,0.9884725,0.7894736842105268,0.8052155,0.8213486713926321,0.637615,,,,
random,N/A,powerlaw,0.9,0.05,0.3,0,0.9933333333333333,0.9936983,0.8947368421052625,0.90627676,0.7240195095330851,0.50429446,,,,
random,N/A,powerlaw,1.0,0.05,0.3,0,1.0,0.9995455,1.0,0.9928686,0.5216134089335672,0.32596117,,,,
random,N/A,powerlaw,0.0,0.1,0.3,0,0.9033333333333333,0.9007338,0.0,0.0,3.3276311410743,3.4474492,,,,
random,N/A,powerlaw,0.1,0.1,0.3,0,0.9133333333333333,0.90265787,0.10344827586206905,0.12640451,2.927056183873408,2.7971287,,,,
random,N/A,powerlaw,0.2,0.1,0.3,0,0.92,0.90808576,0.1724137931034488,0.18142942,2.69343005603941,2.4411032,,,,
random,N/A,powerlaw,0.30000000000000004,0.1,0.3,0,0.9466666666666667,0.92473745,0.44827586206896547,0.3574501,2.32564565556662,2.2159607,,,,
random,N/A,powerlaw,0.4,0.1,0.3,0,0.9566666666666667,0.92996705,0.5517241379310345,0.37516493,2.1426902149344014,1.8517036,,,,
random,N/A,powerlaw,0.5,0.1,0.3,0,0.9633333333333334,0.94703835,0.6206896551724143,0.5035074,1.8670360224985187,1.5571777,,,,
random,N/A,powerlaw,0.6000000000000001,0.1,0.3,0,0.9733333333333334,0.96302086,0.7241379310344833,0.6414614,1.7436060190908036,1.2876153,,,,
random,N/A,powerlaw,0.7000000000000001,0.1,0.3,0,0.9833333333333333,0.9718376,0.8275862068965512,0.7508127,1.598935402046012,1.1710036,,,,
random,N/A,powerlaw,0.8,0.1,0.3,0,0.9866666666666667,0.98314524,0.8620689655172417,0.8304451,1.4900023925038997,0.8907482,,,,
random,N/A,powerlaw,0.9,0.1,0.3,0,0.9933333333333333,0.99169534,0.9310344827586202,0.91534513,1.282229137763443,0.6805602,,,,
random,N/A,powerlaw,1.0,0.1,0.3,0,1.0,0.99947226,1.0,0.99456906,1.187583117054764,0.5352647,,,,
random,N/A,powerlaw,0.0,0.2,0.3,0,0.7633333333333333,0.8010679,0.0,0.0,2.674117864133844,2.6600692,,,,
random,N/A,powerlaw,0.1,0.2,0.3,0,0.7933333333333333,0.8245279,0.1267605633802818,0.1459905,2.3513450378298817,2.241368,,,,
random,N/A,powerlaw,0.2,0.2,0.3,0,0.8133333333333334,0.8444576,0.21126760563380298,0.24323717,2.057497187733465,1.9475081,,,,
random,N/A,powerlaw,0.30000000000000004,0.2,0.3,0,0.8466666666666667,0.8579286,0.35211267605633817,0.3620862,1.910010429415131,1.7208511,,,,
random,N/A,powerlaw,0.4,0.2,0.3,0,0.8866666666666667,0.8855178,0.5211267605633806,0.5184935,1.5471545646603582,1.4848722,,,,
random,N/A,powerlaw,0.5,0.2,0.3,0,0.9066666666666666,0.90088946,0.6056338028169013,0.57254535,1.445173305996826,1.2205628,,,,
random,N/A,powerlaw,0.6000000000000001,0.2,0.3,0,0.9,0.92089415,0.5774647887323945,0.6228199,1.2880128515842058,0.94526184,,,,
random,N/A,powerlaw,0.7000000000000001,0.2,0.3,0,0.92,0.94725037,0.6619718309859157,0.7434258,1.0748056621273925,0.8174378,,,,
random,N/A,powerlaw,0.8,0.2,0.3,0,0.95,0.96713644,0.788732394366197,0.850184,0.876056420162696,0.67394817,,,,
random,N/A,powerlaw,0.9,0.2,0.3,0,0.97,0.98287463,0.8732394366197183,0.925255,0.7557624330980481,0.471017,,,,
