sim,method,graph_kind,N,d,delta,lam,rho,k,subset_size,mean_pairwise_distance,boundary_size,density,mean_degree,degree_bias
0,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.2,100,100,7.04080808080808,183,0.007070707070707071,3.0,1.0
0,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.3,150,150,7.06765100671141,229,0.006353467561521253,3.0,1.0
0,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.4,200,200,7.04894472361809,230,0.0066834170854271355,3.0,1.0
1,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.2,100,100,7.09030303030303,185,0.006060606060606061,3.0,1.0
1,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.3,150,150,7.10013422818792,225,0.005906040268456376,3.0,1.0
1,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.4,200,200,7.09894472361809,224,0.006130653266331658,3.0,1.0
2,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.2,100,100,7.142020202020202,200,0.005050505050505051,3.0,1.0
2,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.3,150,150,7.127785234899329,227,0.006621923937360179,3.0,1.0
2,greedyWarmStartOV,rrg,500,3,0.3,0.3,0.4,200,200,7.111758793969849,235,0.006482412060301508,3.0,1.0
