sim,method,graph_kind,N,d,delta,lam,rho,k,subset_size,mean_pairwise_distance,boundary_size,density,mean_degree,degree_bias
0,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.2,60,60,6.328248587570622,115,0.011864406779661017,3.0,1.0
0,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.3,90,90,6.320099875156055,132,0.011735330836454432,3.0,1.0
0,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.4,120,120,6.329971988795518,134,0.011064425770308124,3.0,1.0
1,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.2,60,60,6.427683615819209,134,0.005649717514124294,3.0,1.0
1,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.3,90,90,6.371785268414482,146,0.007990012484394507,3.0,1.0
1,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.4,120,120,6.35,143,0.009103641456582634,3.0,1.0
2,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.2,60,60,6.367796610169491,121,0.010734463276836158,3.0,1.0
2,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.3,90,90,6.374032459425718,147,0.008739076154806492,3.0,1.0
2,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.4,120,120,6.336134453781512,145,0.009523809523809525,3.0,1.0
