sim,method,graph_kind,N,d,delta,lam,rho,k,subset_size,mean_pairwise_distance,boundary_size,density,mean_degree,degree_bias
3,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.9,45,45,4.126262626262626,5,0.06161616161616162,3.0,1.0
3,greedyWarmStartMOV,rrg,50,3,0.3,0.3,1.0,50,50,4.13795918367347,0,0.061224489795918366,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.0,0,0,,0,0.0,,
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.1,5,5,4.4,14,0.0,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.2,10,10,4.111111111111111,23,0.022222222222222223,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.30000000000000004,15,15,3.961904761904762,25,0.047619047619047616,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.4,20,20,3.9210526315789473,25,0.05263157894736842,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.5,25,25,3.9133333333333336,23,0.05333333333333334,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.6000000000000001,30,30,3.905747126436782,18,0.05747126436781609,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.7000000000000001,35,35,3.934453781512605,15,0.058823529411764705,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.8,40,40,3.9294871794871793,10,0.06025641025641026,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,0.9,45,45,3.9313131313131313,5,0.06060606060606061,3.0,1.0
4,greedyWarmStartMOV,rrg,50,3,0.3,0.3,1.0,50,50,3.9257142857142857,0,0.061224489795918366,3.0,1.0
