sim,method,graph_kind,N,d,delta,lam,rho,k,subset_size,mean_pairwise_distance,boundary_size,density,mean_degree,degree_bias
0,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.2,60,60,6.321468926553672,129,0.005649717514124294,3.0,1.0
0,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.3,90,90,6.278651685393259,147,0.009488139825218476,3.0,1.0
0,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.4,120,120,6.264145658263305,145,0.00980392156862745,3.0,1.0
1,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.2,60,60,6.244632768361582,117,0.00903954802259887,3.0,1.0
1,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.3,90,90,6.254182272159801,132,0.010486891385767791,3.0,1.0
1,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.4,120,120,6.267787114845938,132,0.011204481792717087,3.0,1.0
2,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.2,60,60,6.351412429378531,126,0.0062146892655367235,3.0,1.0
2,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.3,90,90,6.322347066167291,140,0.010237203495630462,3.0,1.0
2,greedyWarmStartMOV,rrg,300,3,0.3,0.3,0.4,120,120,6.353501400560224,136,0.010364145658263305,3.0,1.0
