sim,method,graph_kind,N,d,delta,lam,rho,k,subset_size,mean_pairwise_distance,boundary_size,density,mean_degree,degree_bias
0,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.2,60,60,6.327683615819209,118,0.00847457627118644,3.0,1.0
1,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.2,60,60,6.448587570621469,109,0.010169491525423728,3.0,1.0
2,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.2,60,60,6.3401129943502825,123,0.007909604519774011,3.0,1.0
0,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.3,90,90,6.360549313358302,140,0.008489388264669164,3.0,1.0
1,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.3,90,90,6.383270911360799,144,0.007740324594257179,3.0,1.0
2,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.3,90,90,6.322846441947566,141,0.009987515605493134,3.0,1.0
0,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.4,120,120,6.262044817927171,153,0.007563025210084034,3.0,1.0
1,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.4,120,120,6.315546218487395,147,0.008823529411764706,3.0,1.0
2,greedySampleReplaceOV,rrg,300,3,0.3,0.3,0.4,120,120,6.404901960784314,150,0.007983193277310924,3.0,1.0
